"cat01_code","平成29水稲被害面積被害量","cat02_code","平成29水稲被害率被害量","area_code","全国、都府県、全国農業地域","time_code","時間軸（年次）","unit","value"
"120","気象被害_高温障害","110","被害量","04000","宮城県","2017000000","2017年","ｔ","－"
"120","気象被害_高温障害","110","被害量","05000","秋田県","2017000000","2017年","ｔ","－"
"120","気象被害_高温障害","110","被害量","06000","山形県","2017000000","2017年","ｔ","－"
"120","気象被害_高温障害","110","被害量","07000","福島県","2017000000","2017年","ｔ","－"
"120","気象被害_高温障害","110","被害量","08000","茨城県","2017000000","2017年","ｔ","928"
"120","気象被害_高温障害","110","被害量","09000","栃木県","2017000000","2017年","ｔ","－"
"120","気象被害_高温障害","110","被害量","10000","群馬県","2017000000","2017年","ｔ","110"
"120","気象被害_高温障害","110","被害量","11000","埼玉県","2017000000","2017年","ｔ","200"
"120","気象被害_高温障害","110","被害量","12000","千葉県","2017000000","2017年","ｔ","900"
"120","気象被害_高温障害","110","被害量","13000","東京都","2017000000","2017年","ｔ","－"
"120","気象被害_高温障害","110","被害量","14000","神奈川県","2017000000","2017年","ｔ","－"
"120","気象被害_高温障害","110","被害量","15000","新潟県","2017000000","2017年","ｔ","－"
"120","気象被害_高温障害","110","被害量","16000","富山県","2017000000","2017年","ｔ","－"
"120","気象被害_高温障害","110","被害量","17000","石川県","2017000000","2017年","ｔ","－"
"120","気象被害_高温障害","110","被害量","18000","福井県","2017000000","2017年","ｔ","－"
"120","気象被害_高温障害","110","被害量","19000","山梨県","2017000000","2017年","ｔ","10"
"120","気象被害_高温障害","110","被害量","20000","長野県","2017000000","2017年","ｔ","255"
"120","気象被害_高温障害","110","被害量","21000","岐阜県","2017000000","2017年","ｔ","264"
"120","気象被害_高温障害","110","被害量","22000","静岡県","2017000000","2017年","ｔ","530"
"120","気象被害_高温障害","110","被害量","23000","愛知県","2017000000","2017年","ｔ","429"
"120","気象被害_高温障害","110","被害量","24000","三重県","2017000000","2017年","ｔ","2870"
"120","気象被害_高温障害","110","被害量","25000","滋賀県","2017000000","2017年","ｔ","834"
"120","気象被害_高温障害","110","被害量","26000","京都府","2017000000","2017年","ｔ","－"
"120","気象被害_高温障害","110","被害量","27000","大阪府","2017000000","2017年","ｔ","30"
"120","気象被害_高温障害","110","被害量","28000","兵庫県","2017000000","2017年","ｔ","320"
"120","気象被害_高温障害","110","被害量","29000","奈良県","2017000000","2017年","ｔ","2"
"120","気象被害_高温障害","110","被害量","30000","和歌山県","2017000000","2017年","ｔ","200"
"120","気象被害_高温障害","110","被害量","31000","鳥取県","2017000000","2017年","ｔ","215"
"120","気象被害_高温障害","110","被害量","32000","島根県","2017000000","2017年","ｔ","1360"
"120","気象被害_高温障害","110","被害量","33000","岡山県","2017000000","2017年","ｔ","237"
"120","気象被害_高温障害","110","被害量","34000","広島県","2017000000","2017年","ｔ","52"
"120","気象被害_高温障害","110","被害量","35000","山口県","2017000000","2017年","ｔ","72"
"120","気象被害_高温障害","110","被害量","36000","徳島県","2017000000","2017年","ｔ","－"
"120","気象被害_高温障害","110","被害量","37000","香川県","2017000000","2017年","ｔ","98"
"120","気象被害_高温障害","110","被害量","38000","愛媛県","2017000000","2017年","ｔ","293"
"120","気象被害_高温障害","110","被害量","39000","高知県","2017000000","2017年","ｔ","216"
"120","気象被害_高温障害","110","被害量","40000","福岡県","2017000000","2017年","ｔ","613"
"120","気象被害_高温障害","110","被害量","41000","佐賀県","2017000000","2017年","ｔ","140"
"120","気象被害_高温障害","110","被害量","42000","長崎県","2017000000","2017年","ｔ","15"
"120","気象被害_高温障害","110","被害量","43000","熊本県","2017000000","2017年","ｔ","5"
"120","気象被害_高温障害","110","被害量","44000","大分県","2017000000","2017年","ｔ","623"
"120","気象被害_高温障害","110","被害量","45000","宮崎県","2017000000","2017年","ｔ","7"
"120","気象被害_高温障害","110","被害量","46000","鹿児島県","2017000000","2017年","ｔ","2"
"120","気象被害_高温障害","110","被害量","47000","沖縄県","2017000000","2017年","ｔ","－"
"120","気象被害_高温障害","110","被害量","N0001","関東農政局","2017000000","2017年","ｔ","2930"
"120","気象被害_高温障害","110","被害量","N0002","東海農政局","2017000000","2017年","ｔ","3560"
"120","気象被害_高温障害","110","被害量","N0003","中国四国農政局","2017000000","2017年","ｔ","2540"
"120","気象被害_高温障害","120","被害率_実数","00000","全国","2017000000","2017年","％","0.2"
"120","気象被害_高温障害","120","被害率_実数","00042","北海道","2017000000","2017年","％","－"
"120","気象被害_高温障害","120","被害率_実数","N0010","都府県","2017000000","2017年","％","0.2"
"120","気象被害_高温障害","120","被害率_実数","00043","東北","2017000000","2017年","％","－"
"120","気象被害_高温障害","120","被害率_実数","00049","北陸","2017000000","2017年","％","－"
"120","気象被害_高温障害","120","被害率_実数","N0004","関東・東山","2017000000","2017年","％","0.2"
"120","気象被害_高温障害","120","被害率_実数","00050","東海","2017000000","2017年","％","0.9"
"120","気象被害_高温障害","120","被害率_実数","00051","近畿","2017000000","2017年","％","0.3"
"120","気象被害_高温障害","120","被害率_実数","00053","中国","2017000000","2017年","％","0.4"
"120","気象被害_高温障害","120","被害率_実数","00054","四国","2017000000","2017年","％","0.3"
"120","気象被害_高温障害","120","被害率_実数","00056","九州","2017000000","2017年","％","0.2"
"120","気象被害_高温障害","120","被害率_実数","00057","沖縄","2017000000","2017年","％","－"
"120","気象被害_高温障害","120","被害率_実数","01000","北海道","2017000000","2017年","％","－"
"120","気象被害_高温障害","120","被害率_実数","02000","青森県","2017000000","2017年","％","－"
"120","気象被害_高温障害","120","被害率_実数","03000","岩手県","2017000000","2017年","％","－"
"120","気象被害_高温障害","120","被害率_実数","04000","宮城県","2017000000","2017年","％","－"
"120","気象被害_高温障害","120","被害率_実数","05000","秋田県","2017000000","2017年","％","－"
"120","気象被害_高温障害","120","被害率_実数","06000","山形県","2017000000","2017年","％","－"
"120","気象被害_高温障害","120","被害率_実数","07000","福島県","2017000000","2017年","％","－"
"120","気象被害_高温障害","120","被害率_実数","08000","茨城県","2017000000","2017年","％","0.3"
"120","気象被害_高温障害","120","被害率_実数","09000","栃木県","2017000000","2017年","％","－"
"120","気象被害_高温障害","120","被害率_実数","10000","群馬県","2017000000","2017年","％","0.1"
"120","気象被害_高温障害","120","被害率_実数","11000","埼玉県","2017000000","2017年","％","0.1"
"120","気象被害_高温障害","120","被害率_実数","12000","千葉県","2017000000","2017年","％","0.3"
"120","気象被害_高温障害","120","被害率_実数","13000","東京都","2017000000","2017年","％","－"
"120","気象被害_高温障害","120","被害率_実数","14000","神奈川県","2017000000","2017年","％","－"
"120","気象被害_高温障害","120","被害率_実数","15000","新潟県","2017000000","2017年","％","－"
"120","気象被害_高温障害","120","被害率_実数","16000","富山県","2017000000","2017年","％","－"
"120","気象被害_高温障害","120","被害率_実数","17000","石川県","2017000000","2017年","％","－"
"120","気象被害_高温障害","120","被害率_実数","18000","福井県","2017000000","2017年","％","－"
"120","気象被害_高温障害","120","被害率_実数","19000","山梨県","2017000000","2017年","％","0.0"
"120","気象被害_高温障害","120","被害率_実数","20000","長野県","2017000000","2017年","％","0.1"
"120","気象被害_高温障害","120","被害率_実数","21000","岐阜県","2017000000","2017年","％","0.2"
"120","気象被害_高温障害","120","被害率_実数","22000","静岡県","2017000000","2017年","％","0.6"
"120","気象被害_高温障害","120","被害率_実数","23000","愛知県","2017000000","2017年","％","0.3"
"120","気象被害_高温障害","120","被害率_実数","24000","三重県","2017000000","2017年","％","2.1"
"120","気象被害_高温障害","120","被害率_実数","25000","滋賀県","2017000000","2017年","％","0.5"
"120","気象被害_高温障害","120","被害率_実数","26000","京都府","2017000000","2017年","％","－"
"120","気象被害_高温障害","120","被害率_実数","27000","大阪府","2017000000","2017年","％","0.1"
"120","気象被害_高温障害","120","被害率_実数","28000","兵庫県","2017000000","2017年","％","0.2"
"120","気象被害_高温障害","120","被害率_実数","29000","奈良県","2017000000","2017年","％","0.0"
"120","気象被害_高温障害","120","被害率_実数","30000","和歌山県","2017000000","2017年","％","0.6"
"120","気象被害_高温障害","120","被害率_実数","31000","鳥取県","2017000000","2017年","％","0.3"
"120","気象被害_高温障害","120","被害率_実数","32000","島根県","2017000000","2017年","％","1.5"
"120","気象被害_高温障害","120","被害率_実数","33000","岡山県","2017000000","2017年","％","0.1"
"120","気象被害_高温障害","120","被害率_実数","34000","広島県","2017000000","2017年","％","0.0"
"120","気象被害_高温障害","120","被害率_実数","35000","山口県","2017000000","2017年","％","0.1"
"120","気象被害_高温障害","120","被害率_実数","36000","徳島県","2017000000","2017年","％","－"
"120","気象被害_高温障害","120","被害率_実数","37000","香川県","2017000000","2017年","％","0.2"
"120","気象被害_高温障害","120","被害率_実数","38000","愛媛県","2017000000","2017年","％","0.4"
"120","気象被害_高温障害","120","被害率_実数","39000","高知県","2017000000","2017年","％","0.4"
"120","気象被害_高温障害","120","被害率_実数","40000","福岡県","2017000000","2017年","％","0.3"
"120","気象被害_高温障害","120","被害率_実数","41000","佐賀県","2017000000","2017年","％","0.1"
"120","気象被害_高温障害","120","被害率_実数","42000","長崎県","2017000000","2017年","％","0.0"
"120","気象被害_高温障害","120","被害率_実数","43000","熊本県","2017000000","2017年","％","0.0"
"120","気象被害_高温障害","120","被害率_実数","44000","大分県","2017000000","2017年","％","0.6"
"120","気象被害_高温障害","120","被害率_実数","45000","宮崎県","2017000000","2017年","％","0.0"
"120","気象被害_高温障害","120","被害率_実数","46000","鹿児島県","2017000000","2017年","％","0.0"
"120","気象被害_高温障害","120","被害率_実数","47000","沖縄県","2017000000","2017年","％","－"
"120","気象被害_高温障害","120","被害率_実数","N0001","関東農政局","2017000000","2017年","％","0.2"
"120","気象被害_高温障害","120","被害率_実数","N0002","東海農政局","2017000000","2017年","％","0.9"
"120","気象被害_高温障害","120","被害率_実数","N0003","中国四国農政局","2017000000","2017年","％","0.3"
"120","気象被害_高温障害","130","被害率_対前年差","00000","全国","2017000000","2017年","ﾎﾟｲﾝﾄ","-0.1"
"120","気象被害_高温障害","130","被害率_対前年差","00042","北海道","2017000000","2017年","ﾎﾟｲﾝﾄ","－"
"120","気象被害_高温障害","130","被害率_対前年差","N0010","都府県","2017000000","2017年","ﾎﾟｲﾝﾄ","-0.1"
"120","気象被害_高温障害","130","被害率_対前年差","00043","東北","2017000000","2017年","ﾎﾟｲﾝﾄ","-0.3"
"120","気象被害_高温障害","130","被害率_対前年差","00049","北陸","2017000000","2017年","ﾎﾟｲﾝﾄ","-0.1"
"120","気象被害_高温障害","130","被害率_対前年差","N0004","関東・東山","2017000000","2017年","ﾎﾟｲﾝﾄ","-0.4"
"120","気象被害_高温障害","130","被害率_対前年差","00050","東海","2017000000","2017年","ﾎﾟｲﾝﾄ","0.9"
"120","気象被害_高温障害","130","被害率_対前年差","00051","近畿","2017000000","2017年","ﾎﾟｲﾝﾄ","-0.1"
"120","気象被害_高温障害","130","被害率_対前年差","00053","中国","2017000000","2017年","ﾎﾟｲﾝﾄ","0.3"
"120","気象被害_高温障害","130","被害率_対前年差","00054","四国","2017000000","2017年","ﾎﾟｲﾝﾄ","-0.7"
"120","気象被害_高温障害","130","被害率_対前年差","00056","九州","2017000000","2017年","ﾎﾟｲﾝﾄ","-0.1"
"120","気象被害_高温障害","130","被害率_対前年差","00057","沖縄","2017000000","2017年","ﾎﾟｲﾝﾄ","－"
"120","気象被害_高温障害","130","被害率_対前年差","01000","北海道","2017000000","2017年","ﾎﾟｲﾝﾄ","－"
"120","気象被害_高温障害","130","被害率_対前年差","02000","青森県","2017000000","2017年","ﾎﾟｲﾝﾄ","－"
"120","気象被害_高温障害","130","被害率_対前年差","03000","岩手県","2017000000","2017年","ﾎﾟｲﾝﾄ","－"
"120","気象被害_高温障害","130","被害率_対前年差","04000","宮城県","2017000000","2017年","ﾎﾟｲﾝﾄ","0.0"
"120","気象被害_高温障害","130","被害率_対前年差","05000","秋田県","2017000000","2017年","ﾎﾟｲﾝﾄ","－"
"120","気象被害_高温障害","130","被害率_対前年差","06000","山形県","2017000000","2017年","ﾎﾟｲﾝﾄ","-1.3"
"120","気象被害_高温障害","130","被害率_対前年差","07000","福島県","2017000000","2017年","ﾎﾟｲﾝﾄ","-0.1"
"120","気象被害_高温障害","130","被害率_対前年差","08000","茨城県","2017000000","2017年","ﾎﾟｲﾝﾄ","-0.8"
"120","気象被害_高温障害","130","被害率_対前年差","09000","栃木県","2017000000","2017年","ﾎﾟｲﾝﾄ","－"
"120","気象被害_高温障害","130","被害率_対前年差","10000","群馬県","2017000000","2017年","ﾎﾟｲﾝﾄ","-0.2"
"120","気象被害_高温障害","130","被害率_対前年差","11000","埼玉県","2017000000","2017年","ﾎﾟｲﾝﾄ","0.0"
"120","気象被害_高温障害","130","被害率_対前年差","12000","千葉県","2017000000","2017年","ﾎﾟｲﾝﾄ","0.0"
"120","気象被害_高温障害","130","被害率_対前年差","13000","東京都","2017000000","2017年","ﾎﾟｲﾝﾄ","－"
"120","気象被害_高温障害","130","被害率_対前年差","14000","神奈川県","2017000000","2017年","ﾎﾟｲﾝﾄ","－"
"120","気象被害_高温障害","130","被害率_対前年差","15000","新潟県","2017000000","2017年","ﾎﾟｲﾝﾄ","0.0"
"120","気象被害_高温障害","130","被害率_対前年差","16000","富山県","2017000000","2017年","ﾎﾟｲﾝﾄ","－"
"120","気象被害_高温障害","130","被害率_対前年差","17000","石川県","2017000000","2017年","ﾎﾟｲﾝﾄ","－"
"120","気象被害_高温障害","130","被害率_対前年差","18000","福井県","2017000000","2017年","ﾎﾟｲﾝﾄ","-0.7"
"120","気象被害_高温障害","130","被害率_対前年差","19000","山梨県","2017000000","2017年","ﾎﾟｲﾝﾄ","-0.2"
"120","気象被害_高温障害","130","被害率_対前年差","20000","長野県","2017000000","2017年","ﾎﾟｲﾝﾄ","-1.6"
"120","気象被害_高温障害","130","被害率_対前年差","21000","岐阜県","2017000000","2017年","ﾎﾟｲﾝﾄ","0.1"
"120","気象被害_高温障害","130","被害率_対前年差","22000","静岡県","2017000000","2017年","ﾎﾟｲﾝﾄ","0.6"
"120","気象被害_高温障害","130","被害率_対前年差","23000","愛知県","2017000000","2017年","ﾎﾟｲﾝﾄ","0.3"
"120","気象被害_高温障害","130","被害率_対前年差","24000","三重県","2017000000","2017年","ﾎﾟｲﾝﾄ","2.1"
"120","気象被害_高温障害","130","被害率_対前年差","25000","滋賀県","2017000000","2017年","ﾎﾟｲﾝﾄ","0.1"
"120","気象被害_高温障害","130","被害率_対前年差","26000","京都府","2017000000","2017年","ﾎﾟｲﾝﾄ","0.0"
"120","気象被害_高温障害","130","被害率_対前年差","27000","大阪府","2017000000","2017年","ﾎﾟｲﾝﾄ","0.0"
"120","気象被害_高温障害","130","被害率_対前年差","28000","兵庫県","2017000000","2017年","ﾎﾟｲﾝﾄ","-0.4"
"120","気象被害_高温障害","130","被害率_対前年差","29000","奈良県","2017000000","2017年","ﾎﾟｲﾝﾄ","0.0"
"120","気象被害_高温障害","130","被害率_対前年差","30000","和歌山県","2017000000","2017年","ﾎﾟｲﾝﾄ","0.0"
"120","気象被害_高温障害","130","被害率_対前年差","31000","鳥取県","2017000000","2017年","ﾎﾟｲﾝﾄ","0.3"
"120","気象被害_高温障害","130","被害率_対前年差","32000","島根県","2017000000","2017年","ﾎﾟｲﾝﾄ","1.3"
"120","気象被害_高温障害","130","被害率_対前年差","33000","岡山県","2017000000","2017年","ﾎﾟｲﾝﾄ","0.1"
"120","気象被害_高温障害","130","被害率_対前年差","34000","広島県","2017000000","2017年","ﾎﾟｲﾝﾄ","-0.1"
"120","気象被害_高温障害","130","被害率_対前年差","35000","山口県","2017000000","2017年","ﾎﾟｲﾝﾄ","0.1"
"120","気象被害_高温障害","130","被害率_対前年差","36000","徳島県","2017000000","2017年","ﾎﾟｲﾝﾄ","-2.5"
"120","気象被害_高温障害","130","被害率_対前年差","37000","香川県","2017000000","2017年","ﾎﾟｲﾝﾄ","-0.1"
"120","気象被害_高温障害","130","被害率_対前年差","38000","愛媛県","2017000000","2017年","ﾎﾟｲﾝﾄ","-0.6"
"120","気象被害_高温障害","130","被害率_対前年差","39000","高知県","2017000000","2017年","ﾎﾟｲﾝﾄ","0.3"
"120","気象被害_高温障害","130","被害率_対前年差","40000","福岡県","2017000000","2017年","ﾎﾟｲﾝﾄ","-0.6"
"120","気象被害_高温障害","130","被害率_対前年差","41000","佐賀県","2017000000","2017年","ﾎﾟｲﾝﾄ","-0.2"
"120","気象被害_高温障害","130","被害率_対前年差","42000","長崎県","2017000000","2017年","ﾎﾟｲﾝﾄ","0.0"
"120","気象被害_高温障害","130","被害率_対前年差","43000","熊本県","2017000000","2017年","ﾎﾟｲﾝﾄ","0.0"
"120","気象被害_高温障害","130","被害率_対前年差","44000","大分県","2017000000","2017年","ﾎﾟｲﾝﾄ","-0.1"
"120","気象被害_高温障害","130","被害率_対前年差","45000","宮崎県","2017000000","2017年","ﾎﾟｲﾝﾄ","0.0"
"120","気象被害_高温障害","130","被害率_対前年差","46000","鹿児島県","2017000000","2017年","ﾎﾟｲﾝﾄ","-0.1"
"120","気象被害_高温障害","130","被害率_対前年差","47000","沖縄県","2017000000","2017年","ﾎﾟｲﾝﾄ","－"
"120","気象被害_高温障害","130","被害率_対前年差","N0001","関東農政局","2017000000","2017年","ﾎﾟｲﾝﾄ","-0.4"
"120","気象被害_高温障害","130","被害率_対前年差","N0002","東海農政局","2017000000","2017年","ﾎﾟｲﾝﾄ","0.8"
"120","気象被害_高温障害","130","被害率_対前年差","N0003","中国四国農政局","2017000000","2017年","ﾎﾟｲﾝﾄ","0.0"
"130","病害_いもち病","100","被害面積","00000","全国","2017000000","2017年","ha","238800"
"130","病害_いもち病","100","被害面積","00042","北海道","2017000000","2017年","ha","1820"
"130","病害_いもち病","100","被害面積","N0010","都府県","2017000000","2017年","ha","236900"
"130","病害_いもち病","100","被害面積","00043","東北","2017000000","2017年","ha","56900"
"130","病害_いもち病","100","被害面積","00049","北陸","2017000000","2017年","ha","11100"
"130","病害_いもち病","100","被害面積","N0004","関東・東山","2017000000","2017年","ha","48700"
"130","病害_いもち病","100","被害面積","00050","東海","2017000000","2017年","ha","22900"
"130","病害_いもち病","100","被害面積","00051","近畿","2017000000","2017年","ha","16300"
"130","病害_いもち病","100","被害面積","00053","中国","2017000000","2017年","ha","21700"
"130","病害_いもち病","100","被害面積","00054","四国","2017000000","2017年","ha","13300"
"130","病害_いもち病","100","被害面積","00056","九州","2017000000","2017年","ha","46100"
"130","病害_いもち病","100","被害面積","00057","沖縄","2017000000","2017年","ha","11"
"130","病害_いもち病","100","被害面積","01000","北海道","2017000000","2017年","ha","1820"
"130","病害_いもち病","100","被害面積","02000","青森県","2017000000","2017年","ha","1520"
"130","病害_いもち病","100","被害面積","03000","岩手県","2017000000","2017年","ha","7530"
"130","病害_いもち病","100","被害面積","04000","宮城県","2017000000","2017年","ha","4800"
"130","病害_いもち病","100","被害面積","05000","秋田県","2017000000","2017年","ha","20000"
"130","病害_いもち病","100","被害面積","06000","山形県","2017000000","2017年","ha","10400"
"130","病害_いもち病","100","被害面積","07000","福島県","2017000000","2017年","ha","12600"
"130","病害_いもち病","100","被害面積","08000","茨城県","2017000000","2017年","ha","10700"
"130","病害_いもち病","100","被害面積","09000","栃木県","2017000000","2017年","ha","18000"
"130","病害_いもち病","100","被害面積","10000","群馬県","2017000000","2017年","ha","2310"
"130","病害_いもち病","100","被害面積","11000","埼玉県","2017000000","2017年","ha","5000"
"130","病害_いもち病","100","被害面積","12000","千葉県","2017000000","2017年","ha","6000"
"130","病害_いもち病","100","被害面積","13000","東京都","2017000000","2017年","ha","7"
"130","病害_いもち病","100","被害面積","14000","神奈川県","2017000000","2017年","ha","59"
"130","病害_いもち病","100","被害面積","15000","新潟県","2017000000","2017年","ha","8000"
"130","病害_いもち病","100","被害面積","16000","富山県","2017000000","2017年","ha","1500"
"130","病害_いもち病","100","被害面積","17000","石川県","2017000000","2017年","ha","800"
"130","病害_いもち病","100","被害面積","18000","福井県","2017000000","2017年","ha","770"
"130","病害_いもち病","100","被害面積","19000","山梨県","2017000000","2017年","ha","890"
"130","病害_いもち病","100","被害面積","20000","長野県","2017000000","2017年","ha","5730"
"130","病害_いもち病","100","被害面積","21000","岐阜県","2017000000","2017年","ha","7010"
"130","病害_いもち病","100","被害面積","22000","静岡県","2017000000","2017年","ha","3930"
"130","病害_いもち病","100","被害面積","23000","愛知県","2017000000","2017年","ha","5690"
"130","病害_いもち病","100","被害面積","24000","三重県","2017000000","2017年","ha","6310"
"130","病害_いもち病","100","被害面積","25000","滋賀県","2017000000","2017年","ha","7250"
"130","病害_いもち病","100","被害面積","26000","京都府","2017000000","2017年","ha","3170"
"130","病害_いもち病","100","被害面積","27000","大阪府","2017000000","2017年","ha","700"
"130","病害_いもち病","100","被害面積","28000","兵庫県","2017000000","2017年","ha","2000"
"130","病害_いもち病","100","被害面積","29000","奈良県","2017000000","2017年","ha","1720"
"130","病害_いもち病","100","被害面積","30000","和歌山県","2017000000","2017年","ha","1430"
"130","病害_いもち病","100","被害面積","31000","鳥取県","2017000000","2017年","ha","2010"
"130","病害_いもち病","100","被害面積","32000","島根県","2017000000","2017年","ha","2850"
"130","病害_いもち病","100","被害面積","33000","岡山県","2017000000","2017年","ha","7800"
"130","病害_いもち病","100","被害面積","34000","広島県","2017000000","2017年","ha","5540"
"130","病害_いもち病","100","被害面積","35000","山口県","2017000000","2017年","ha","3470"
"130","病害_いもち病","100","被害面積","36000","徳島県","2017000000","2017年","ha","3500"
"130","病害_いもち病","100","被害面積","37000","香川県","2017000000","2017年","ha","4100"
"130","病害_いもち病","100","被害面積","38000","愛媛県","2017000000","2017年","ha","4170"
"130","病害_いもち病","100","被害面積","39000","高知県","2017000000","2017年","ha","1570"
"130","病害_いもち病","100","被害面積","40000","福岡県","2017000000","2017年","ha","5570"
"130","病害_いもち病","100","被害面積","41000","佐賀県","2017000000","2017年","ha","4000"
"130","病害_いもち病","100","被害面積","42000","長崎県","2017000000","2017年","ha","1500"
"130","病害_いもち病","100","被害面積","43000","熊本県","2017000000","2017年","ha","8060"
"130","病害_いもち病","100","被害面積","44000","大分県","2017000000","2017年","ha","7440"
"130","病害_いもち病","100","被害面積","45000","宮崎県","2017000000","2017年","ha","9030"
"130","病害_いもち病","100","被害面積","46000","鹿児島県","2017000000","2017年","ha","10500"
"130","病害_いもち病","100","被害面積","47000","沖縄県","2017000000","2017年","ha","11"
"130","病害_いもち病","100","被害面積","N0001","関東農政局","2017000000","2017年","ha","52600"
"130","病害_いもち病","100","被害面積","N0002","東海農政局","2017000000","2017年","ha","19000"
"130","病害_いもち病","100","被害面積","N0003","中国四国農政局","2017000000","2017年","ha","35000"
"130","病害_いもち病","110","被害量","00000","全国","2017000000","2017年","ｔ","60900"
"130","病害_いもち病","110","被害量","00042","北海道","2017000000","2017年","ｔ","215"
"130","病害_いもち病","110","被害量","N0010","都府県","2017000000","2017年","ｔ","60700"
"130","病害_いもち病","110","被害量","00043","東北","2017000000","2017年","ｔ","15000"
"130","病害_いもち病","110","被害量","00049","北陸","2017000000","2017年","ｔ","845"
"130","病害_いもち病","110","被害量","N0004","関東・東山","2017000000","2017年","ｔ","15600"
"130","病害_いもち病","110","被害量","00050","東海","2017000000","2017年","ｔ","5240"
"130","病害_いもち病","110","被害量","00051","近畿","2017000000","2017年","ｔ","6130"
"130","病害_いもち病","110","被害量","00053","中国","2017000000","2017年","ｔ","4890"
"130","病害_いもち病","110","被害量","00054","四国","2017000000","2017年","ｔ","2330"
"130","病害_いもち病","110","被害量","00056","九州","2017000000","2017年","ｔ","10700"
"130","病害_いもち病","110","被害量","00057","沖縄","2017000000","2017年","ｔ","4"
"130","病害_いもち病","110","被害量","01000","北海道","2017000000","2017年","ｔ","215"
"130","病害_いもち病","110","被害量","02000","青森県","2017000000","2017年","ｔ","112"
"130","病害_いもち病","110","被害量","03000","岩手県","2017000000","2017年","ｔ","2110"
"130","病害_いもち病","110","被害量","04000","宮城県","2017000000","2017年","ｔ","2130"
"130","病害_いもち病","110","被害量","05000","秋田県","2017000000","2017年","ｔ","4720"
"130","病害_いもち病","110","被害量","06000","山形県","2017000000","2017年","ｔ","2050"
"130","病害_いもち病","110","被害量","07000","福島県","2017000000","2017年","ｔ","3910"
"130","病害_いもち病","110","被害量","08000","茨城県","2017000000","2017年","ｔ","4170"
"130","病害_いもち病","110","被害量","09000","栃木県","2017000000","2017年","ｔ","3800"
"130","病害_いもち病","110","被害量","10000","群馬県","2017000000","2017年","ｔ","968"
"130","病害_いもち病","110","被害量","11000","埼玉県","2017000000","2017年","ｔ","1500"
"130","病害_いもち病","110","被害量","12000","千葉県","2017000000","2017年","ｔ","2900"
"130","病害_いもち病","110","被害量","13000","東京都","2017000000","2017年","ｔ","1"
"130","病害_いもち病","110","被害量","14000","神奈川県","2017000000","2017年","ｔ","1"
"130","病害_いもち病","110","被害量","15000","新潟県","2017000000","2017年","ｔ","579"
"130","病害_いもち病","110","被害量","16000","富山県","2017000000","2017年","ｔ","46"
"130","病害_いもち病","110","被害量","17000","石川県","2017000000","2017年","ｔ","100"
"130","病害_いもち病","110","被害量","18000","福井県","2017000000","2017年","ｔ","120"
"130","病害_いもち病","110","被害量","19000","山梨県","2017000000","2017年","ｔ","400"
"130","病害_いもち病","110","被害量","20000","長野県","2017000000","2017年","ｔ","1820"
"130","病害_いもち病","110","被害量","21000","岐阜県","2017000000","2017年","ｔ","2310"
"130","病害_いもち病","110","被害量","22000","静岡県","2017000000","2017年","ｔ","576"
"130","病害_いもち病","110","被害量","23000","愛知県","2017000000","2017年","ｔ","970"
"130","病害_いもち病","110","被害量","24000","三重県","2017000000","2017年","ｔ","1380"
"130","病害_いもち病","110","被害量","25000","滋賀県","2017000000","2017年","ｔ","3560"
"130","病害_いもち病","110","被害量","26000","京都府","2017000000","2017年","ｔ","714"
"130","病害_いもち病","110","被害量","27000","大阪府","2017000000","2017年","ｔ","400"
"130","病害_いもち病","110","被害量","28000","兵庫県","2017000000","2017年","ｔ","292"
"130","病害_いもち病","110","被害量","29000","奈良県","2017000000","2017年","ｔ","806"
"130","病害_いもち病","110","被害量","30000","和歌山県","2017000000","2017年","ｔ","360"
"130","病害_いもち病","110","被害量","31000","鳥取県","2017000000","2017年","ｔ","561"
"130","病害_いもち病","110","被害量","32000","島根県","2017000000","2017年","ｔ","690"
"130","病害_いもち病","110","被害量","33000","岡山県","2017000000","2017年","ｔ","1480"
"130","病害_いもち病","110","被害量","34000","広島県","2017000000","2017年","ｔ","1030"
"130","病害_いもち病","110","被害量","35000","山口県","2017000000","2017年","ｔ","1130"
"130","病害_いもち病","110","被害量","36000","徳島県","2017000000","2017年","ｔ","493"
"130","病害_いもち病","110","被害量","37000","香川県","2017000000","2017年","ｔ","1000"
"130","病害_いもち病","110","被害量","38000","愛媛県","2017000000","2017年","ｔ","554"
"130","病害_いもち病","110","被害量","39000","高知県","2017000000","2017年","ｔ","282"
"130","病害_いもち病","110","被害量","40000","福岡県","2017000000","2017年","ｔ","900"
"130","病害_いもち病","110","被害量","41000","佐賀県","2017000000","2017年","ｔ","660"
"130","病害_いもち病","110","被害量","42000","長崎県","2017000000","2017年","ｔ","360"
"130","病害_いもち病","110","被害量","43000","熊本県","2017000000","2017年","ｔ","1480"
"130","病害_いもち病","110","被害量","44000","大分県","2017000000","2017年","ｔ","1700"
"130","病害_いもち病","110","被害量","45000","宮崎県","2017000000","2017年","ｔ","2530"
"130","病害_いもち病","110","被害量","46000","鹿児島県","2017000000","2017年","ｔ","3030"
"130","病害_いもち病","110","被害量","47000","沖縄県","2017000000","2017年","ｔ","4"
"130","病害_いもち病","110","被害量","N0001","関東農政局","2017000000","2017年","ｔ","16100"
