"cat01_code","(F002-22-009)被害項目","area_code","(F002-22-1)全国農業地域・都道府県","unit","value"
"016","気象被害_日照不足_被害量","22000","静岡県","t","－"
"016","気象被害_日照不足_被害量","23000","愛知県","t","2870"
"016","気象被害_日照不足_被害量","24000","三重県","t","483"
"016","気象被害_日照不足_被害量","25000","滋賀県","t","－"
"016","気象被害_日照不足_被害量","26000","京都府","t","1110"
"016","気象被害_日照不足_被害量","27000","大阪府","t","843"
"016","気象被害_日照不足_被害量","28000","兵庫県","t","7820"
"016","気象被害_日照不足_被害量","29000","奈良県","t","－"
"016","気象被害_日照不足_被害量","30000","和歌山県","t","810"
"016","気象被害_日照不足_被害量","31000","鳥取県","t","1650"
"016","気象被害_日照不足_被害量","32000","島根県","t","1100"
"016","気象被害_日照不足_被害量","33000","岡山県","t","2030"
"016","気象被害_日照不足_被害量","34000","広島県","t","552"
"016","気象被害_日照不足_被害量","35000","山口県","t","5820"
"016","気象被害_日照不足_被害量","36000","徳島県","t","2900"
"016","気象被害_日照不足_被害量","37000","香川県","t","899"
"016","気象被害_日照不足_被害量","38000","愛媛県","t","2400"
"016","気象被害_日照不足_被害量","39000","高知県","t","1520"
"016","気象被害_日照不足_被害量","40000","福岡県","t","5770"
"016","気象被害_日照不足_被害量","41000","佐賀県","t","9150"
"016","気象被害_日照不足_被害量","42000","長崎県","t","4200"
"016","気象被害_日照不足_被害量","43000","熊本県","t","7710"
"016","気象被害_日照不足_被害量","44000","大分県","t","7340"
"016","気象被害_日照不足_被害量","45000","宮崎県","t","4860"
"016","気象被害_日照不足_被害量","46000","鹿児島県","t","4240"
"016","気象被害_日照不足_被害量","47000","沖縄県","t","3"
"016","気象被害_日照不足_被害量","N0013","関東農政局","t","11800"
"016","気象被害_日照不足_被害量","N0014","東海農政局","t","3510"
"016","気象被害_日照不足_被害量","N0015","中国四国農政局","t","18900"
"017","気象被害_高温障害_被害面積","N0001","全国","ha","979500"
"017","気象被害_高温障害_被害面積","N0002","北海道","ha","19200"
"017","気象被害_高温障害_被害面積","N0003","都府県","ha","960300"
"017","気象被害_高温障害_被害面積","N0004","東北","ha","225400"
"017","気象被害_高温障害_被害面積","N0005","北陸","ha","205600"
"017","気象被害_高温障害_被害面積","N0006","関東・東山","ha","164600"
"017","気象被害_高温障害_被害面積","N0007","東海","ha","80300"
"017","気象被害_高温障害_被害面積","N0008","近畿","ha","70200"
"017","気象被害_高温障害_被害面積","N0009","中国","ha","75000"
"017","気象被害_高温障害_被害面積","N0010","四国","ha","28200"
"017","気象被害_高温障害_被害面積","N0011","九州","ha","111000"
"017","気象被害_高温障害_被害面積","N0012","沖縄","ha","－"
"017","気象被害_高温障害_被害面積","01000","北海道","ha","19200"
"017","気象被害_高温障害_被害面積","02000","青森県","ha","26000"
"017","気象被害_高温障害_被害面積","03000","岩手県","ha","1660"
"017","気象被害_高温障害_被害面積","04000","宮城県","ha","2150"
"017","気象被害_高温障害_被害面積","05000","秋田県","ha","91300"
"017","気象被害_高温障害_被害面積","06000","山形県","ha","63400"
"017","気象被害_高温障害_被害面積","07000","福島県","ha","40900"
"017","気象被害_高温障害_被害面積","08000","茨城県","ha","6400"
"017","気象被害_高温障害_被害面積","09000","栃木県","ha","41000"
"017","気象被害_高温障害_被害面積","10000","群馬県","ha","16100"
"017","気象被害_高温障害_被害面積","11000","埼玉県","ha","35500"
"017","気象被害_高温障害_被害面積","12000","千葉県","ha","26800"
"017","気象被害_高温障害_被害面積","13000","東京都","ha","179"
"017","気象被害_高温障害_被害面積","14000","神奈川県","ha","2920"
"017","気象被害_高温障害_被害面積","15000","新潟県","ha","117900"
"017","気象被害_高温障害_被害面積","16000","富山県","ha","39800"
"017","気象被害_高温障害_被害面積","17000","石川県","ha","26400"
"017","気象被害_高温障害_被害面積","18000","福井県","ha","21500"
"017","気象被害_高温障害_被害面積","19000","山梨県","ha","3210"
"017","気象被害_高温障害_被害面積","20000","長野県","ha","32500"
"017","気象被害_高温障害_被害面積","21000","岐阜県","ha","12400"
"017","気象被害_高温障害_被害面積","22000","静岡県","ha","14200"
"017","気象被害_高温障害_被害面積","23000","愛知県","ha","28100"
"017","気象被害_高温障害_被害面積","24000","三重県","ha","25600"
"017","気象被害_高温障害_被害面積","25000","滋賀県","ha","24400"
"017","気象被害_高温障害_被害面積","26000","京都府","ha","5250"
"017","気象被害_高温障害_被害面積","27000","大阪府","ha","5200"
"017","気象被害_高温障害_被害面積","28000","兵庫県","ha","24600"
"017","気象被害_高温障害_被害面積","29000","奈良県","ha","5170"
"017","気象被害_高温障害_被害面積","30000","和歌山県","ha","5580"
"017","気象被害_高温障害_被害面積","31000","鳥取県","ha","1250"
"017","気象被害_高温障害_被害面積","32000","島根県","ha","19400"
"017","気象被害_高温障害_被害面積","33000","岡山県","ha","23000"
"017","気象被害_高温障害_被害面積","34000","広島県","ha","7420"
"017","気象被害_高温障害_被害面積","35000","山口県","ha","23900"
"017","気象被害_高温障害_被害面積","36000","徳島県","ha","5560"
"017","気象被害_高温障害_被害面積","37000","香川県","ha","8380"
"017","気象被害_高温障害_被害面積","38000","愛媛県","ha","4890"
"017","気象被害_高温障害_被害面積","39000","高知県","ha","9360"
"017","気象被害_高温障害_被害面積","40000","福岡県","ha","33100"
"017","気象被害_高温障害_被害面積","41000","佐賀県","ha","19600"
"017","気象被害_高温障害_被害面積","42000","長崎県","ha","7710"
"017","気象被害_高温障害_被害面積","43000","熊本県","ha","20700"
"017","気象被害_高温障害_被害面積","44000","大分県","ha","14300"
"017","気象被害_高温障害_被害面積","45000","宮崎県","ha","129"
"017","気象被害_高温障害_被害面積","46000","鹿児島県","ha","15500"
"017","気象被害_高温障害_被害面積","47000","沖縄県","ha","－"
"017","気象被害_高温障害_被害面積","N0013","関東農政局","ha","178800"
"017","気象被害_高温障害_被害面積","N0014","東海農政局","ha","66100"
"017","気象被害_高温障害_被害面積","N0015","中国四国農政局","ha","103200"
"018","気象被害_高温障害_被害量","N0001","全国","t","176200"
"018","気象被害_高温障害_被害量","N0002","北海道","t","951"
"018","気象被害_高温障害_被害量","N0003","都府県","t","175300"
"018","気象被害_高温障害_被害量","N0004","東北","t","16500"
"018","気象被害_高温障害_被害量","N0005","北陸","t","19800"
"018","気象被害_高温障害_被害量","N0006","関東・東山","t","65100"
"018","気象被害_高温障害_被害量","N0007","東海","t","12200"
"018","気象被害_高温障害_被害量","N0008","近畿","t","8610"
"018","気象被害_高温障害_被害量","N0009","中国","t","18800"
"018","気象被害_高温障害_被害量","N0010","四国","t","4260"
"018","気象被害_高温障害_被害量","N0011","九州","t","30000"
"018","気象被害_高温障害_被害量","N0012","沖縄","t","－"
"018","気象被害_高温障害_被害量","01000","北海道","t","951"
"018","気象被害_高温障害_被害量","02000","青森県","t","4100"
"018","気象被害_高温障害_被害量","03000","岩手県","t","10"
"018","気象被害_高温障害_被害量","04000","宮城県","t","178"
"018","気象被害_高温障害_被害量","05000","秋田県","t","5910"
"018","気象被害_高温障害_被害量","06000","山形県","t","4010"
"018","気象被害_高温障害_被害量","07000","福島県","t","2320"
"018","気象被害_高温障害_被害量","08000","茨城県","t","2400"
"018","気象被害_高温障害_被害量","09000","栃木県","t","10600"
"018","気象被害_高温障害_被害量","10000","群馬県","t","18700"
"018","気象被害_高温障害_被害量","11000","埼玉県","t","20800"
"018","気象被害_高温障害_被害量","12000","千葉県","t","5520"
"018","気象被害_高温障害_被害量","13000","東京都","t","42"
"018","気象被害_高温障害_被害量","14000","神奈川県","t","580"
"018","気象被害_高温障害_被害量","15000","新潟県","t","15000"
"018","気象被害_高温障害_被害量","16000","富山県","t","2180"
"018","気象被害_高温障害_被害量","17000","石川県","t","1560"
"018","気象被害_高温障害_被害量","18000","福井県","t","1080"
"018","気象被害_高温障害_被害量","19000","山梨県","t","727"
"018","気象被害_高温障害_被害量","20000","長野県","t","5720"
"018","気象被害_高温障害_被害量","21000","岐阜県","t","2250"
"018","気象被害_高温障害_被害量","22000","静岡県","t","3460"
"018","気象被害_高温障害_被害量","23000","愛知県","t","3140"
"018","気象被害_高温障害_被害量","24000","三重県","t","3310"
"018","気象被害_高温障害_被害量","25000","滋賀県","t","2390"
"018","気象被害_高温障害_被害量","26000","京都府","t","501"
"018","気象被害_高温障害_被害量","27000","大阪府","t","559"
"018","気象被害_高温障害_被害量","28000","兵庫県","t","4450"
"018","気象被害_高温障害_被害量","29000","奈良県","t","155"
"018","気象被害_高温障害_被害量","30000","和歌山県","t","555"
"018","気象被害_高温障害_被害量","31000","鳥取県","t","190"
"018","気象被害_高温障害_被害量","32000","島根県","t","3740"
"018","気象被害_高温障害_被害量","33000","岡山県","t","11700"
"018","気象被害_高温障害_被害量","34000","広島県","t","1600"
"018","気象被害_高温障害_被害量","35000","山口県","t","1580"
"018","気象被害_高温障害_被害量","36000","徳島県","t","210"
"018","気象被害_高温障害_被害量","37000","香川県","t","1150"
"018","気象被害_高温障害_被害量","38000","愛媛県","t","1200"
"018","気象被害_高温障害_被害量","39000","高知県","t","1700"
"018","気象被害_高温障害_被害量","40000","福岡県","t","7670"
"018","気象被害_高温障害_被害量","41000","佐賀県","t","4940"
"018","気象被害_高温障害_被害量","42000","長崎県","t","2420"
"018","気象被害_高温障害_被害量","43000","熊本県","t","8320"
"018","気象被害_高温障害_被害量","44000","大分県","t","2850"
"018","気象被害_高温障害_被害量","45000","宮崎県","t","163"
"018","気象被害_高温障害_被害量","46000","鹿児島県","t","3630"
"018","気象被害_高温障害_被害量","47000","沖縄県","t","－"
"018","気象被害_高温障害_被害量","N0013","関東農政局","t","68500"
"018","気象被害_高温障害_被害量","N0014","東海農政局","t","8700"
"018","気象被害_高温障害_被害量","N0015","中国四国農政局","t","23100"
"019","気象被害_その他_被害面積","N0001","全国","ha","965100"
"019","気象被害_その他_被害面積","N0002","北海道","ha","200200"
"019","気象被害_その他_被害面積","N0003","都府県","ha","764900"
"019","気象被害_その他_被害面積","N0004","東北","ha","367500"
"019","気象被害_その他_被害面積","N0005","北陸","ha","126200"
"019","気象被害_その他_被害面積","N0006","関東・東山","ha","154900"
"019","気象被害_その他_被害面積","N0007","東海","ha","18800"
"019","気象被害_その他_被害面積","N0008","近畿","ha","43800"
"019","気象被害_その他_被害面積","N0009","中国","ha","40200"
"019","気象被害_その他_被害面積","N0010","四国","ha","10300"
"019","気象被害_その他_被害面積","N0011","九州","ha","3200"
"019","気象被害_その他_被害面積","N0012","沖縄","ha","16"
"019","気象被害_その他_被害面積","01000","北海道","ha","200200"
"019","気象被害_その他_被害面積","02000","青森県","ha","38800"
"019","気象被害_その他_被害面積","03000","岩手県","ha","56400"
"019","気象被害_その他_被害面積","04000","宮城県","ha","73500"
"019","気象被害_その他_被害面積","05000","秋田県","ha","91300"
"019","気象被害_その他_被害面積","06000","山形県","ha","33700"
"019","気象被害_その他_被害面積","07000","福島県","ha","73800"
"019","気象被害_その他_被害面積","08000","茨城県","ha","48800"
"019","気象被害_その他_被害面積","09000","栃木県","ha","40000"
"019","気象被害_その他_被害面積","10000","群馬県","ha","6"
"019","気象被害_その他_被害面積","11000","埼玉県","ha","31000"
"019","気象被害_その他_被害面積","12000","千葉県","ha","8180"
"019","気象被害_その他_被害面積","13000","東京都","ha","－"
"019","気象被害_その他_被害面積","14000","神奈川県","ha","1800"
"019","気象被害_その他_被害面積","15000","新潟県","ha","99400"
"019","気象被害_その他_被害面積","16000","富山県","ha","12"
"019","気象被害_その他_被害面積","17000","石川県","ha","－"
"019","気象被害_その他_被害面積","18000","福井県","ha","26800"
"019","気象被害_その他_被害面積","19000","山梨県","ha","－"
"019","気象被害_その他_被害面積","20000","長野県","ha","25100"
"019","気象被害_その他_被害面積","21000","岐阜県","ha","7740"
"019","気象被害_その他_被害面積","22000","静岡県","ha","1080"
"019","気象被害_その他_被害面積","23000","愛知県","ha","700"
"019","気象被害_その他_被害面積","24000","三重県","ha","9300"
"019","気象被害_その他_被害面積","25000","滋賀県","ha","26200"
"019","気象被害_その他_被害面積","26000","京都府","ha","7510"
"019","気象被害_その他_被害面積","27000","大阪府","ha","－"
"019","気象被害_その他_被害面積","28000","兵庫県","ha","2400"
"019","気象被害_その他_被害面積","29000","奈良県","ha","7650"
"019","気象被害_その他_被害面積","30000","和歌山県","ha","－"
"019","気象被害_その他_被害面積","31000","鳥取県","ha","3600"
"019","気象被害_その他_被害面積","32000","島根県","ha","16300"
"019","気象被害_その他_被害面積","33000","岡山県","ha","－"
"019","気象被害_その他_被害面積","34000","広島県","ha","15200"
"019","気象被害_その他_被害面積","35000","山口県","ha","5130"
"019","気象被害_その他_被害面積","36000","徳島県","ha","6250"
"019","気象被害_その他_被害面積","37000","香川県","ha","－"
"019","気象被害_その他_被害面積","38000","愛媛県","ha","0"
"019","気象被害_その他_被害面積","39000","高知県","ha","4000"
"019","気象被害_その他_被害面積","40000","福岡県","ha","－"
"019","気象被害_その他_被害面積","41000","佐賀県","ha","－"
"019","気象被害_その他_被害面積","42000","長崎県","ha","－"
"019","気象被害_その他_被害面積","43000","熊本県","ha","50"
"019","気象被害_その他_被害面積","44000","大分県","ha","－"
"019","気象被害_その他_被害面積","45000","宮崎県","ha","1190"
"019","気象被害_その他_被害面積","46000","鹿児島県","ha","1960"
"019","気象被害_その他_被害面積","47000","沖縄県","ha","16"
"019","気象被害_その他_被害面積","N0013","関東農政局","ha","156000"
"019","気象被害_その他_被害面積","N0014","東海農政局","ha","17700"
"019","気象被害_その他_被害面積","N0015","中国四国農政局","ha","50500"
"020","気象被害_その他_被害量","N0001","全国","t","178800"
"020","気象被害_その他_被害量","N0002","北海道","t","45500"
"020","気象被害_その他_被害量","N0003","都府県","t","133300"
"020","気象被害_その他_被害量","N0004","東北","t","67300"
"020","気象被害_その他_被害量","N0005","北陸","t","7720"
"020","気象被害_その他_被害量","N0006","関東・東山","t","32900"
"020","気象被害_その他_被害量","N0007","東海","t","4060"
"020","気象被害_その他_被害量","N0008","近畿","t","5970"
"020","気象被害_その他_被害量","N0009","中国","t","12600"
"020","気象被害_その他_被害量","N0010","四国","t","2260"
"020","気象被害_その他_被害量","N0011","九州","t","456"
"020","気象被害_その他_被害量","N0012","沖縄","t","40"
"020","気象被害_その他_被害量","01000","北海道","t","45500"
"020","気象被害_その他_被害量","02000","青森県","t","10900"
"020","気象被害_その他_被害量","03000","岩手県","t","7420"
"020","気象被害_その他_被害量","04000","宮城県","t","20300"
"020","気象被害_その他_被害量","05000","秋田県","t","16900"
"020","気象被害_その他_被害量","06000","山形県","t","6890"
"020","気象被害_その他_被害量","07000","福島県","t","4900"
"020","気象被害_その他_被害量","08000","茨城県","t","19300"
"020","気象被害_その他_被害量","09000","栃木県","t","1500"
"020","気象被害_その他_被害量","10000","群馬県","t","1"
"020","気象被害_その他_被害量","11000","埼玉県","t","8750"
"020","気象被害_その他_被害量","12000","千葉県","t","1720"
"020","気象被害_その他_被害量","13000","東京都","t","－"
"020","気象被害_その他_被害量","14000","神奈川県","t","174"
"020","気象被害_その他_被害量","15000","新潟県","t","7480"
"020","気象被害_その他_被害量","16000","富山県","t","14"
"020","気象被害_その他_被害量","17000","石川県","t","－"
"020","気象被害_その他_被害量","18000","福井県","t","230"
"020","気象被害_その他_被害量","19000","山梨県","t","－"
"020","気象被害_その他_被害量","20000","長野県","t","1470"
"020","気象被害_その他_被害量","21000","岐阜県","t","2520"
"020","気象被害_その他_被害量","22000","静岡県","t","112"
"020","気象被害_その他_被害量","23000","愛知県","t","35"
"020","気象被害_その他_被害量","24000","三重県","t","1390"
"020","気象被害_その他_被害量","25000","滋賀県","t","4700"
"020","気象被害_その他_被害量","26000","京都府","t","541"
"020","気象被害_その他_被害量","27000","大阪府","t","－"
"020","気象被害_その他_被害量","28000","兵庫県","t","180"
"020","気象被害_その他_被害量","29000","奈良県","t","550"
"020","気象被害_その他_被害量","30000","和歌山県","t","－"
"020","気象被害_その他_被害量","31000","鳥取県","t","2190"
"020","気象被害_その他_被害量","32000","島根県","t","7700"
"020","気象被害_その他_被害量","33000","岡山県","t","－"
"020","気象被害_その他_被害量","34000","広島県","t","2470"
"020","気象被害_その他_被害量","35000","山口県","t","248"
"020","気象被害_その他_被害量","36000","徳島県","t","1260"
"020","気象被害_その他_被害量","37000","香川県","t","－"
"020","気象被害_その他_被害量","38000","愛媛県","t","1"
"020","気象被害_その他_被害量","39000","高知県","t","1000"
"020","気象被害_その他_被害量","40000","福岡県","t","－"
"020","気象被害_その他_被害量","41000","佐賀県","t","－"
"020","気象被害_その他_被害量","42000","長崎県","t","－"
"020","気象被害_その他_被害量","43000","熊本県","t","30"
"020","気象被害_その他_被害量","44000","大分県","t","－"
"020","気象被害_その他_被害量","45000","宮崎県","t","212"
"020","気象被害_その他_被害量","46000","鹿児島県","t","214"
"020","気象被害_その他_被害量","47000","沖縄県","t","40"
"020","気象被害_その他_被害量","N0013","関東農政局","t","33000"
"020","気象被害_その他_被害量","N0014","東海農政局","t","3950"
"020","気象被害_その他_被害量","N0015","中国四国農政局","t","14900"
"021","病害_計_被害面積","N0001","全国","ha","749600"
"021","病害_計_被害面積","N0002","北海道","ha","43100"
"021","病害_計_被害面積","N0003","都府県","ha","706500"
"021","病害_計_被害面積","N0004","東北","ha","115400"
"021","病害_計_被害面積","N0005","北陸","ha","79700"
"021","病害_計_被害面積","N0006","関東・東山","ha","133200"
"021","病害_計_被害面積","N0007","東海","ha","58800"
"021","病害_計_被害面積","N0008","近畿","ha","54900"
"021","病害_計_被害面積","N0009","中国","ha","47500"
"021","病害_計_被害面積","N0010","四国","ha","37200"
"021","病害_計_被害面積","N0011","九州","ha","180000"
"021","病害_計_被害面積","N0012","沖縄","ha","58"
"021","病害_計_被害面積","01000","北海道","ha","43100"
"021","病害_計_被害面積","02000","青森県","ha","18200"
"021","病害_計_被害面積","03000","岩手県","ha","4680"
"021","病害_計_被害面積","04000","宮城県","ha","7650"
"021","病害_計_被害面積","05000","秋田県","ha","36200"
"021","病害_計_被害面積","06000","山形県","ha","26100"
"021","病害_計_被害面積","07000","福島県","ha","22600"
"021","病害_計_被害面積","08000","茨城県","ha","20700"
"021","病害_計_被害面積","09000","栃木県","ha","47100"
"021","病害_計_被害面積","10000","群馬県","ha","10500"
"021","病害_計_被害面積","11000","埼玉県","ha","22200"
"021","病害_計_被害面積","12000","千葉県","ha","14300"
"021","病害_計_被害面積","13000","東京都","ha","60"
"021","病害_計_被害面積","14000","神奈川県","ha","811"
"021","病害_計_被害面積","15000","新潟県","ha","59700"
"021","病害_計_被害面積","16000","富山県","ha","4000"
"021","病害_計_被害面積","17000","石川県","ha","5450"
"021","病害_計_被害面積","18000","福井県","ha","10500"
"021","病害_計_被害面積","19000","山梨県","ha","1620"
"021","病害_計_被害面積","20000","長野県","ha","15800"
"021","病害_計_被害面積","21000","岐阜県","ha","14000"
"021","病害_計_被害面積","22000","静岡県","ha","9570"
"021","病害_計_被害面積","23000","愛知県","ha","18000"
"021","病害_計_被害面積","24000","三重県","ha","17200"
"021","病害_計_被害面積","25000","滋賀県","ha","24900"
"021","病害_計_被害面積","26000","京都府","ha","3060"
"021","病害_計_被害面積","27000","大阪府","ha","3670"
"021","病害_計_被害面積","28000","兵庫県","ha","9520"
"021","病害_計_被害面積","29000","奈良県","ha","7430"
"021","病害_計_被害面積","30000","和歌山県","ha","6390"
"021","病害_計_被害面積","31000","鳥取県","ha","7050"
"021","病害_計_被害面積","32000","島根県","ha","4510"
"021","病害_計_被害面積","33000","岡山県","ha","21800"
"021","病害_計_被害面積","34000","広島県","ha","6720"
"021","病害_計_被害面積","35000","山口県","ha","7430"
"021","病害_計_被害面積","36000","徳島県","ha","13000"
"021","病害_計_被害面積","37000","香川県","ha","11800"
"021","病害_計_被害面積","38000","愛媛県","ha","6950"
"021","病害_計_被害面積","39000","高知県","ha","5460"
"021","病害_計_被害面積","40000","福岡県","ha","31400"
"021","病害_計_被害面積","41000","佐賀県","ha","26900"
"021","病害_計_被害面積","42000","長崎県","ha","9360"
"021","病害_計_被害面積","43000","熊本県","ha","24700"
"021","病害_計_被害面積","44000","大分県","ha","25200"
"021","病害_計_被害面積","45000","宮崎県","ha","26100"
"021","病害_計_被害面積","46000","鹿児島県","ha","36400"
"021","病害_計_被害面積","47000","沖縄県","ha","58"
"021","病害_計_被害面積","N0013","関東農政局","ha","142600"
"021","病害_計_被害面積","N0014","東海農政局","ha","49200"
"021","病害_計_被害面積","N0015","中国四国農政局","ha","84700"
"022","病害_計_被害量","N0001","全国","t","138900"
"022","病害_計_被害量","N0002","北海道","t","11000"
"022","病害_計_被害量","N0003","都府県","t","128000"
"022","病害_計_被害量","N0004","東北","t","26900"
"022","病害_計_被害量","N0005","北陸","t","10400"
"022","病害_計_被害量","N0006","関東・東山","t","25700"
"022","病害_計_被害量","N0007","東海","t","8770"
"022","病害_計_被害量","N0008","近畿","t","9650"
"022","病害_計_被害量","N0009","中国","t","7340"
"022","病害_計_被害量","N0010","四国","t","6000"
"022","病害_計_被害量","N0011","九州","t","33100"
"022","病害_計_被害量","N0012","沖縄","t","66"
"022","病害_計_被害量","01000","北海道","t","11000"
"022","病害_計_被害量","02000","青森県","t","5590"
"022","病害_計_被害量","03000","岩手県","t","756"
"022","病害_計_被害量","04000","宮城県","t","1480"
"022","病害_計_被害量","05000","秋田県","t","7370"
"022","病害_計_被害量","06000","山形県","t","4760"
"022","病害_計_被害量","07000","福島県","t","6970"
"022","病害_計_被害量","08000","茨城県","t","9190"
"022","病害_計_被害量","09000","栃木県","t","4710"
"022","病害_計_被害量","10000","群馬県","t","3150"
"022","病害_計_被害量","11000","埼玉県","t","3460"
"022","病害_計_被害量","12000","千葉県","t","3010"
"022","病害_計_被害量","13000","東京都","t","7"
"022","病害_計_被害量","14000","神奈川県","t","77"
"022","病害_計_被害量","15000","新潟県","t","8320"
"022","病害_計_被害量","16000","富山県","t","271"
"022","病害_計_被害量","17000","石川県","t","367"
"022","病害_計_被害量","18000","福井県","t","1470"
"022","病害_計_被害量","19000","山梨県","t","266"
"022","病害_計_被害量","20000","長野県","t","1910"
"022","病害_計_被害量","21000","岐阜県","t","2960"
"022","病害_計_被害量","22000","静岡県","t","1280"
"022","病害_計_被害量","23000","愛知県","t","2140"
"022","病害_計_被害量","24000","三重県","t","2400"
"022","病害_計_被害量","25000","滋賀県","t","4220"
"022","病害_計_被害量","26000","京都府","t","601"
"022","病害_計_被害量","27000","大阪府","t","589"
"022","病害_計_被害量","28000","兵庫県","t","829"
"022","病害_計_被害量","29000","奈良県","t","2540"
"022","病害_計_被害量","30000","和歌山県","t","868"
"022","病害_計_被害量","31000","鳥取県","t","1050"
"022","病害_計_被害量","32000","島根県","t","612"
"022","病害_計_被害量","33000","岡山県","t","2870"
"022","病害_計_被害量","34000","広島県","t","1350"
"022","病害_計_被害量","35000","山口県","t","1470"
"022","病害_計_被害量","36000","徳島県","t","2050"
"022","病害_計_被害量","37000","香川県","t","1890"
"022","病害_計_被害量","38000","愛媛県","t","1050"
"022","病害_計_被害量","39000","高知県","t","1000"
"022","病害_計_被害量","40000","福岡県","t","4430"
"022","病害_計_被害量","41000","佐賀県","t","4970"
"022","病害_計_被害量","42000","長崎県","t","2680"
"022","病害_計_被害量","43000","熊本県","t","5850"
"022","病害_計_被害量","44000","大分県","t","4340"
"022","病害_計_被害量","45000","宮崎県","t","5600"
"022","病害_計_被害量","46000","鹿児島県","t","5190"
"022","病害_計_被害量","47000","沖縄県","t","66"
"022","病害_計_被害量","N0013","関東農政局","t","27100"
"022","病害_計_被害量","N0014","東海農政局","t","7500"
"022","病害_計_被害量","N0015","中国四国農政局","t","13300"
"023","病害_いもち病_被害面積","N0001","全国","ha","268800"
"023","病害_いもち病_被害面積","N0002","北海道","ha","26500"
"023","病害_いもち病_被害面積","N0003","都府県","ha","242300"
"023","病害_いもち病_被害面積","N0004","東北","ha","66500"
"023","病害_いもち病_被害面積","N0005","北陸","ha","24800"
"023","病害_いもち病_被害面積","N0006","関東・東山","ha","38700"
"023","病害_いもち病_被害面積","N0007","東海","ha","19300"
"023","病害_いもち病_被害面積","N0008","近畿","ha","17600"
"023","病害_いもち病_被害面積","N0009","中国","ha","15700"
"023","病害_いもち病_被害面積","N0010","四国","ha","8480"
"023","病害_いもち病_被害面積","N0011","九州","ha","51100"
"023","病害_いもち病_被害面積","N0012","沖縄","ha","37"
"023","病害_いもち病_被害面積","01000","北海道","ha","26500"
"023","病害_いもち病_被害面積","02000","青森県","ha","11700"
"023","病害_いもち病_被害面積","03000","岩手県","ha","1930"
"023","病害_いもち病_被害面積","04000","宮城県","ha","2880"
"023","病害_いもち病_被害面積","05000","秋田県","ha","22600"
"023","病害_いもち病_被害面積","06000","山形県","ha","12800"
"023","病害_いもち病_被害面積","07000","福島県","ha","14600"
"023","病害_いもち病_被害面積","08000","茨城県","ha","6520"
"023","病害_いもち病_被害面積","09000","栃木県","ha","10500"
"023","病害_いもち病_被害面積","10000","群馬県","ha","1410"
"023","病害_いもち病_被害面積","11000","埼玉県","ha","2250"
"023","病害_いもち病_被害面積","12000","千葉県","ha","6780"
"023","病害_いもち病_被害面積","13000","東京都","ha","4"
"023","病害_いもち病_被害面積","14000","神奈川県","ha","18"
"023","病害_いもち病_被害面積","15000","新潟県","ha","20800"
"023","病害_いもち病_被害面積","16000","富山県","ha","1550"
"023","病害_いもち病_被害面積","17000","石川県","ha","430"
"023","病害_いもち病_被害面積","18000","福井県","ha","2050"
"023","病害_いもち病_被害面積","19000","山梨県","ha","290"
"023","病害_いもち病_被害面積","20000","長野県","ha","10900"
"023","病害_いもち病_被害面積","21000","岐阜県","ha","4590"
"023","病害_いもち病_被害面積","22000","静岡県","ha","2260"
"023","病害_いもち病_被害面積","23000","愛知県","ha","5000"
"023","病害_いもち病_被害面積","24000","三重県","ha","7440"
"023","病害_いもち病_被害面積","25000","滋賀県","ha","8370"
"023","病害_いもち病_被害面積","26000","京都府","ha","1430"
"023","病害_いもち病_被害面積","27000","大阪府","ha","670"
"023","病害_いもち病_被害面積","28000","兵庫県","ha","2800"
"023","病害_いもち病_被害面積","29000","奈良県","ha","2690"
"023","病害_いもち病_被害面積","30000","和歌山県","ha","1670"
"023","病害_いもち病_被害面積","31000","鳥取県","ha","2030"
"023","病害_いもち病_被害面積","32000","島根県","ha","1170"
"023","病害_いもち病_被害面積","33000","岡山県","ha","6890"
"023","病害_いもち病_被害面積","34000","広島県","ha","3040"
"023","病害_いもち病_被害面積","35000","山口県","ha","2600"
"023","病害_いもち病_被害面積","36000","徳島県","ha","2720"
"023","病害_いもち病_被害面積","37000","香川県","ha","2550"
"023","病害_いもち病_被害面積","38000","愛媛県","ha","1850"
"023","病害_いもち病_被害面積","39000","高知県","ha","1360"
"023","病害_いもち病_被害面積","40000","福岡県","ha","7780"
"023","病害_いもち病_被害面積","41000","佐賀県","ha","1810"
"023","病害_いもち病_被害面積","42000","長崎県","ha","1870"
"023","病害_いもち病_被害面積","43000","熊本県","ha","7450"
"023","病害_いもち病_被害面積","44000","大分県","ha","7230"
"023","病害_いもち病_被害面積","45000","宮崎県","ha","11600"
"023","病害_いもち病_被害面積","46000","鹿児島県","ha","13400"
"023","病害_いもち病_被害面積","47000","沖縄県","ha","37"
"023","病害_いもち病_被害面積","N0013","関東農政局","ha","40900"
"023","病害_いもち病_被害面積","N0014","東海農政局","ha","17000"
"023","病害_いもち病_被害面積","N0015","中国四国農政局","ha","24200"
"024","病害_いもち病_被害量","N0001","全国","t","66500"
"024","病害_いもち病_被害量","N0002","北海道","t","9020"
"024","病害_いもち病_被害量","N0003","都府県","t","57500"
"024","病害_いもち病_被害量","N0004","東北","t","21000"
"024","病害_いもち病_被害量","N0005","北陸","t","3620"
"024","病害_いもち病_被害量","N0006","関東・東山","t","7620"
