"cat01_code","(F002-30-1-011)被害項目","cat02_code","(F002-30-1-012)被害量","cat03_code","(F002-30-2-006)全国農業地域別・都道府県","unit","value"
"002","被害量","006","虫害_カメムシ","011","(全国農業地域)_九州","ｔ","1520"
"002","被害量","006","虫害_カメムシ","012","(全国農業地域)_沖縄","ｔ","－"
"002","被害量","006","虫害_カメムシ","013","(都道府県)_北海道","ｔ","127"
"002","被害量","006","虫害_カメムシ","014","(都道府県)_青森","ｔ","93"
"002","被害量","006","虫害_カメムシ","015","(都道府県)_岩手","ｔ","130"
"002","被害量","006","虫害_カメムシ","016","(都道府県)_宮城","ｔ","374"
"002","被害量","006","虫害_カメムシ","017","(都道府県)_秋田","ｔ","365"
"002","被害量","006","虫害_カメムシ","018","(都道府県)_山形","ｔ","340"
"002","被害量","006","虫害_カメムシ","019","(都道府県)_福島","ｔ","371"
"002","被害量","006","虫害_カメムシ","020","(都道府県)_茨城","ｔ","2810"
"002","被害量","006","虫害_カメムシ","021","(都道府県)_栃木","ｔ","850"
"002","被害量","006","虫害_カメムシ","022","(都道府県)_群馬","ｔ","127"
"002","被害量","006","虫害_カメムシ","023","(都道府県)_埼玉","ｔ","110"
"002","被害量","006","虫害_カメムシ","024","(都道府県)_千葉","ｔ","220"
"002","被害量","006","虫害_カメムシ","025","(都道府県)_東京","ｔ","1"
"002","被害量","006","虫害_カメムシ","026","(都道府県)_神奈川","ｔ","0"
"002","被害量","006","虫害_カメムシ","027","(都道府県)_新潟","ｔ","229"
"002","被害量","006","虫害_カメムシ","028","(都道府県)_富山","ｔ","25"
"002","被害量","006","虫害_カメムシ","029","(都道府県)_石川","ｔ","26"
"002","被害量","006","虫害_カメムシ","030","(都道府県)_福井","ｔ","125"
"002","被害量","006","虫害_カメムシ","031","(都道府県)_山梨","ｔ","65"
"002","被害量","006","虫害_カメムシ","032","(都道府県)_長野","ｔ","334"
"002","被害量","006","虫害_カメムシ","033","(都道府県)_岐阜","ｔ","592"
"002","被害量","006","虫害_カメムシ","034","(都道府県)_静岡","ｔ","329"
"002","被害量","006","虫害_カメムシ","035","(都道府県)_愛知","ｔ","441"
"002","被害量","006","虫害_カメムシ","036","(都道府県)_三重","ｔ","327"
"002","被害量","006","虫害_カメムシ","037","(都道府県)_滋賀","ｔ","211"
"002","被害量","006","虫害_カメムシ","038","(都道府県)_京都","ｔ","58"
"002","被害量","006","虫害_カメムシ","039","(都道府県)_大阪","ｔ","30"
"002","被害量","006","虫害_カメムシ","040","(都道府県)_兵庫","ｔ","183"
"002","被害量","006","虫害_カメムシ","041","(都道府県)_奈良","ｔ","140"
"002","被害量","006","虫害_カメムシ","042","(都道府県)_和歌山","ｔ","95"
"002","被害量","006","虫害_カメムシ","043","(都道府県)_鳥取","ｔ","87"
"002","被害量","006","虫害_カメムシ","044","(都道府県)_島根","ｔ","98"
"002","被害量","006","虫害_カメムシ","045","(都道府県)_岡山","ｔ","288"
"002","被害量","006","虫害_カメムシ","046","(都道府県)_広島","ｔ","281"
"002","被害量","006","虫害_カメムシ","047","(都道府県)_山口","ｔ","110"
"002","被害量","006","虫害_カメムシ","048","(都道府県)_徳島","ｔ","185"
"002","被害量","006","虫害_カメムシ","049","(都道府県)_香川","ｔ","140"
"002","被害量","006","虫害_カメムシ","050","(都道府県)_愛媛","ｔ","722"
"002","被害量","006","虫害_カメムシ","051","(都道府県)_高知","ｔ","198"
"002","被害量","006","虫害_カメムシ","052","(都道府県)_福岡","ｔ","106"
"002","被害量","006","虫害_カメムシ","053","(都道府県)_佐賀","ｔ","48"
"002","被害量","006","虫害_カメムシ","054","(都道府県)_長崎","ｔ","25"
"002","被害量","006","虫害_カメムシ","055","(都道府県)_熊本","ｔ","79"
"002","被害量","006","虫害_カメムシ","056","(都道府県)_大分","ｔ","94"
"002","被害量","006","虫害_カメムシ","057","(都道府県)_宮崎","ｔ","350"
"002","被害量","006","虫害_カメムシ","058","(都道府県)_鹿児島","ｔ","821"
"002","被害量","006","虫害_カメムシ","059","(都道府県)_沖縄","ｔ","－"
"002","被害量","006","虫害_カメムシ","060","関東農政局","ｔ","4850"
"002","被害量","006","虫害_カメムシ","061","東海農政局","ｔ","1360"
"002","被害量","006","虫害_カメムシ","062","中国四国農政局","ｔ","2110"
"003","被害率_実数","001","気象被害_冷害","001","全国","％","0.5"
"003","被害率_実数","001","気象被害_冷害","002","(全国農業地域)_北海道","％","6.1"
"003","被害率_実数","001","気象被害_冷害","003","(全国農業地域)_都府県","％","0.0"
"003","被害率_実数","001","気象被害_冷害","004","(全国農業地域)_東北","％","0.0"
"003","被害率_実数","001","気象被害_冷害","005","(全国農業地域)_北陸","％","－"
"003","被害率_実数","001","気象被害_冷害","006","(全国農業地域)_関東・東山","％","0.1"
"003","被害率_実数","001","気象被害_冷害","007","(全国農業地域)_東海","％","－"
"003","被害率_実数","001","気象被害_冷害","008","(全国農業地域)_近畿","％","－"
"003","被害率_実数","001","気象被害_冷害","009","(全国農業地域)_中国","％","－"
"003","被害率_実数","001","気象被害_冷害","010","(全国農業地域)_四国","％","－"
"003","被害率_実数","001","気象被害_冷害","011","(全国農業地域)_九州","％","－"
"003","被害率_実数","001","気象被害_冷害","012","(全国農業地域)_沖縄","％","－"
"003","被害率_実数","001","気象被害_冷害","013","(都道府県)_北海道","％","6.1"
"003","被害率_実数","001","気象被害_冷害","014","(都道府県)_青森","％","0.1"
"003","被害率_実数","001","気象被害_冷害","015","(都道府県)_岩手","％","0.1"
"003","被害率_実数","001","気象被害_冷害","016","(都道府県)_宮城","％","－"
"003","被害率_実数","001","気象被害_冷害","017","(都道府県)_秋田","％","－"
"003","被害率_実数","001","気象被害_冷害","018","(都道府県)_山形","％","－"
"003","被害率_実数","001","気象被害_冷害","019","(都道府県)_福島","％","－"
"003","被害率_実数","001","気象被害_冷害","020","(都道府県)_茨城","％","－"
"003","被害率_実数","001","気象被害_冷害","021","(都道府県)_栃木","％","－"
"003","被害率_実数","001","気象被害_冷害","022","(都道府県)_群馬","％","0.0"
"003","被害率_実数","001","気象被害_冷害","023","(都道府県)_埼玉","％","－"
"003","被害率_実数","001","気象被害_冷害","024","(都道府県)_千葉","％","－"
"003","被害率_実数","001","気象被害_冷害","025","(都道府県)_東京","％","－"
"003","被害率_実数","001","気象被害_冷害","026","(都道府県)_神奈川","％","－"
"003","被害率_実数","001","気象被害_冷害","027","(都道府県)_新潟","％","－"
"003","被害率_実数","001","気象被害_冷害","028","(都道府県)_富山","％","－"
"003","被害率_実数","001","気象被害_冷害","029","(都道府県)_石川","％","－"
"003","被害率_実数","001","気象被害_冷害","030","(都道府県)_福井","％","－"
"003","被害率_実数","001","気象被害_冷害","031","(都道府県)_山梨","％","0.4"
"003","被害率_実数","001","気象被害_冷害","032","(都道府県)_長野","％","0.5"
"003","被害率_実数","001","気象被害_冷害","033","(都道府県)_岐阜","％","－"
"003","被害率_実数","001","気象被害_冷害","034","(都道府県)_静岡","％","－"
"003","被害率_実数","001","気象被害_冷害","035","(都道府県)_愛知","％","－"
"003","被害率_実数","001","気象被害_冷害","036","(都道府県)_三重","％","－"
"003","被害率_実数","001","気象被害_冷害","037","(都道府県)_滋賀","％","－"
"003","被害率_実数","001","気象被害_冷害","038","(都道府県)_京都","％","－"
"003","被害率_実数","001","気象被害_冷害","039","(都道府県)_大阪","％","－"
"003","被害率_実数","001","気象被害_冷害","040","(都道府県)_兵庫","％","－"
"003","被害率_実数","001","気象被害_冷害","041","(都道府県)_奈良","％","－"
"003","被害率_実数","001","気象被害_冷害","042","(都道府県)_和歌山","％","－"
"003","被害率_実数","001","気象被害_冷害","043","(都道府県)_鳥取","％","－"
"003","被害率_実数","001","気象被害_冷害","044","(都道府県)_島根","％","－"
"003","被害率_実数","001","気象被害_冷害","045","(都道府県)_岡山","％","－"
"003","被害率_実数","001","気象被害_冷害","046","(都道府県)_広島","％","－"
"003","被害率_実数","001","気象被害_冷害","047","(都道府県)_山口","％","－"
"003","被害率_実数","001","気象被害_冷害","048","(都道府県)_徳島","％","－"
"003","被害率_実数","001","気象被害_冷害","049","(都道府県)_香川","％","－"
"003","被害率_実数","001","気象被害_冷害","050","(都道府県)_愛媛","％","－"
"003","被害率_実数","001","気象被害_冷害","051","(都道府県)_高知","％","－"
"003","被害率_実数","001","気象被害_冷害","052","(都道府県)_福岡","％","－"
"003","被害率_実数","001","気象被害_冷害","053","(都道府県)_佐賀","％","－"
"003","被害率_実数","001","気象被害_冷害","054","(都道府県)_長崎","％","－"
"003","被害率_実数","001","気象被害_冷害","055","(都道府県)_熊本","％","－"
"003","被害率_実数","001","気象被害_冷害","056","(都道府県)_大分","％","－"
"003","被害率_実数","001","気象被害_冷害","057","(都道府県)_宮崎","％","－"
"003","被害率_実数","001","気象被害_冷害","058","(都道府県)_鹿児島","％","－"
"003","被害率_実数","001","気象被害_冷害","059","(都道府県)_沖縄","％","－"
"003","被害率_実数","001","気象被害_冷害","060","関東農政局","％","0.1"
"003","被害率_実数","001","気象被害_冷害","061","東海農政局","％","－"
"003","被害率_実数","001","気象被害_冷害","062","中国四国農政局","％","－"
"003","被害率_実数","002","気象被害_日照不足","001","全国","％","3.2"
"003","被害率_実数","002","気象被害_日照不足","002","(全国農業地域)_北海道","％","11.1"
"003","被害率_実数","002","気象被害_日照不足","003","(全国農業地域)_都府県","％","2.6"
"003","被害率_実数","002","気象被害_日照不足","004","(全国農業地域)_東北","％","4.6"
"003","被害率_実数","002","気象被害_日照不足","005","(全国農業地域)_北陸","％","1.7"
"003","被害率_実数","002","気象被害_日照不足","006","(全国農業地域)_関東・東山","％","0.9"
"003","被害率_実数","002","気象被害_日照不足","007","(全国農業地域)_東海","％","1.7"
"003","被害率_実数","002","気象被害_日照不足","008","(全国農業地域)_近畿","％","2.3"
"003","被害率_実数","002","気象被害_日照不足","009","(全国農業地域)_中国","％","1.7"
"003","被害率_実数","002","気象被害_日照不足","010","(全国農業地域)_四国","％","2.8"
"003","被害率_実数","002","気象被害_日照不足","011","(全国農業地域)_九州","％","2.9"
"003","被害率_実数","002","気象被害_日照不足","012","(全国農業地域)_沖縄","％","－"
"003","被害率_実数","002","気象被害_日照不足","013","(都道府県)_北海道","％","11.1"
"003","被害率_実数","002","気象被害_日照不足","014","(都道府県)_青森","％","4.4"
"003","被害率_実数","002","気象被害_日照不足","015","(都道府県)_岩手","％","5.2"
"003","被害率_実数","002","気象被害_日照不足","016","(都道府県)_宮城","％","4.3"
"003","被害率_実数","002","気象被害_日照不足","017","(都道府県)_秋田","％","5.3"
"003","被害率_実数","002","気象被害_日照不足","018","(都道府県)_山形","％","6.4"
"003","被害率_実数","002","気象被害_日照不足","019","(都道府県)_福島","％","1.6"
"003","被害率_実数","002","気象被害_日照不足","020","(都道府県)_茨城","％","1.0"
"003","被害率_実数","002","気象被害_日照不足","021","(都道府県)_栃木","％","0.3"
"003","被害率_実数","002","気象被害_日照不足","022","(都道府県)_群馬","％","1.8"
"003","被害率_実数","002","気象被害_日照不足","023","(都道府県)_埼玉","％","2.3"
"003","被害率_実数","002","気象被害_日照不足","024","(都道府県)_千葉","％","0.3"
"003","被害率_実数","002","気象被害_日照不足","025","(都道府県)_東京","％","－"
"003","被害率_実数","002","気象被害_日照不足","026","(都道府県)_神奈川","％","1.1"
"003","被害率_実数","002","気象被害_日照不足","027","(都道府県)_新潟","％","2.7"
"003","被害率_実数","002","気象被害_日照不足","028","(都道府県)_富山","％","0.2"
"003","被害率_実数","002","気象被害_日照不足","029","(都道府県)_石川","％","0.1"
"003","被害率_実数","002","気象被害_日照不足","030","(都道府県)_福井","％","0.1"
"003","被害率_実数","002","気象被害_日照不足","031","(都道府県)_山梨","％","0.6"
"003","被害率_実数","002","気象被害_日照不足","032","(都道府県)_長野","％","1.2"
"003","被害率_実数","002","気象被害_日照不足","033","(都道府県)_岐阜","％","2.1"
"003","被害率_実数","002","気象被害_日照不足","034","(都道府県)_静岡","％","3.2"
"003","被害率_実数","002","気象被害_日照不足","035","(都道府県)_愛知","％","2.1"
"003","被害率_実数","002","気象被害_日照不足","036","(都道府県)_三重","％","－"
"003","被害率_実数","002","気象被害_日照不足","037","(都道府県)_滋賀","％","1.7"
"003","被害率_実数","002","気象被害_日照不足","038","(都道府県)_京都","％","4.0"
"003","被害率_実数","002","気象被害_日照不足","039","(都道府県)_大阪","％","1.9"
"003","被害率_実数","002","気象被害_日照不足","040","(都道府県)_兵庫","％","3.1"
"003","被害率_実数","002","気象被害_日照不足","041","(都道府県)_奈良","％","0.6"
"003","被害率_実数","002","気象被害_日照不足","042","(都道府県)_和歌山","％","0.4"
"003","被害率_実数","002","気象被害_日照不足","043","(都道府県)_鳥取","％","4.5"
"003","被害率_実数","002","気象被害_日照不足","044","(都道府県)_島根","％","0.8"
"003","被害率_実数","002","気象被害_日照不足","045","(都道府県)_岡山","％","2.5"
"003","被害率_実数","002","気象被害_日照不足","046","(都道府県)_広島","％","0.6"
"003","被害率_実数","002","気象被害_日照不足","047","(都道府県)_山口","％","0.8"
"003","被害率_実数","002","気象被害_日照不足","048","(都道府県)_徳島","％","2.1"
"003","被害率_実数","002","気象被害_日照不足","049","(都道府県)_香川","％","5.0"
"003","被害率_実数","002","気象被害_日照不足","050","(都道府県)_愛媛","％","1.2"
"003","被害率_実数","002","気象被害_日照不足","051","(都道府県)_高知","％","3.2"
"003","被害率_実数","002","気象被害_日照不足","052","(都道府県)_福岡","％","0.7"
"003","被害率_実数","002","気象被害_日照不足","053","(都道府県)_佐賀","％","2.1"
"003","被害率_実数","002","気象被害_日照不足","054","(都道府県)_長崎","％","2.3"
"003","被害率_実数","002","気象被害_日照不足","055","(都道府県)_熊本","％","3.5"
"003","被害率_実数","002","気象被害_日照不足","056","(都道府県)_大分","％","4.5"
"003","被害率_実数","002","気象被害_日照不足","057","(都道府県)_宮崎","％","7.3"
"003","被害率_実数","002","気象被害_日照不足","058","(都道府県)_鹿児島","％","2.2"
"003","被害率_実数","002","気象被害_日照不足","059","(都道府県)_沖縄","％","－"
"003","被害率_実数","002","気象被害_日照不足","060","関東農政局","％","1.1"
"003","被害率_実数","002","気象被害_日照不足","061","東海農政局","％","1.4"
"003","被害率_実数","002","気象被害_日照不足","062","中国四国農政局","％","2.0"
"003","被害率_実数","003","気象被害_高温障害","001","全国","％","1.2"
"003","被害率_実数","003","気象被害_高温障害","002","(全国農業地域)_北海道","％","－"
"003","被害率_実数","003","気象被害_高温障害","003","(全国農業地域)_都府県","％","1.3"
"003","被害率_実数","003","気象被害_高温障害","004","(全国農業地域)_東北","％","0.9"
"003","被害率_実数","003","気象被害_高温障害","005","(全国農業地域)_北陸","％","1.5"
"003","被害率_実数","003","気象被害_高温障害","006","(全国農業地域)_関東・東山","％","2.2"
"003","被害率_実数","003","気象被害_高温障害","007","(全国農業地域)_東海","％","2.2"
"003","被害率_実数","003","気象被害_高温障害","008","(全国農業地域)_近畿","％","0.5"
"003","被害率_実数","003","気象被害_高温障害","009","(全国農業地域)_中国","％","1.3"
"003","被害率_実数","003","気象被害_高温障害","010","(全国農業地域)_四国","％","1.0"
"003","被害率_実数","003","気象被害_高温障害","011","(全国農業地域)_九州","％","0.4"
"003","被害率_実数","003","気象被害_高温障害","012","(全国農業地域)_沖縄","％","－"
"003","被害率_実数","003","気象被害_高温障害","013","(都道府県)_北海道","％","－"
"003","被害率_実数","003","気象被害_高温障害","014","(都道府県)_青森","％","－"
"003","被害率_実数","003","気象被害_高温障害","015","(都道府県)_岩手","％","－"
"003","被害率_実数","003","気象被害_高温障害","016","(都道府県)_宮城","％","0.1"
"003","被害率_実数","003","気象被害_高温障害","017","(都道府県)_秋田","％","0.1"
"003","被害率_実数","003","気象被害_高温障害","018","(都道府県)_山形","％","3.7"
"003","被害率_実数","003","気象被害_高温障害","019","(都道府県)_福島","％","1.4"
"003","被害率_実数","003","気象被害_高温障害","020","(都道府県)_茨城","％","4.2"
"003","被害率_実数","003","気象被害_高温障害","021","(都道府県)_栃木","％","1.2"
"003","被害率_実数","003","気象被害_高温障害","022","(都道府県)_群馬","％","0.8"
"003","被害率_実数","003","気象被害_高温障害","023","(都道府県)_埼玉","％","1.9"
"003","被害率_実数","003","気象被害_高温障害","024","(都道府県)_千葉","％","2.0"
"003","被害率_実数","003","気象被害_高温障害","025","(都道府県)_東京","％","－"
"003","被害率_実数","003","気象被害_高温障害","026","(都道府県)_神奈川","％","－"
"003","被害率_実数","003","気象被害_高温障害","027","(都道府県)_新潟","％","2.0"
"003","被害率_実数","003","気象被害_高温障害","028","(都道府県)_富山","％","0.7"
"003","被害率_実数","003","気象被害_高温障害","029","(都道府県)_石川","％","1.0"
"003","被害率_実数","003","気象被害_高温障害","030","(都道府県)_福井","％","1.1"
"003","被害率_実数","003","気象被害_高温障害","031","(都道府県)_山梨","％","1.4"
"003","被害率_実数","003","気象被害_高温障害","032","(都道府県)_長野","％","1.4"
"003","被害率_実数","003","気象被害_高温障害","033","(都道府県)_岐阜","％","0.5"
"003","被害率_実数","003","気象被害_高温障害","034","(都道府県)_静岡","％","1.8"
"003","被害率_実数","003","気象被害_高温障害","035","(都道府県)_愛知","％","1.6"
"003","被害率_実数","003","気象被害_高温障害","036","(都道府県)_三重","％","4.5"
"003","被害率_実数","003","気象被害_高温障害","037","(都道府県)_滋賀","％","0.7"
"003","被害率_実数","003","気象被害_高温障害","038","(都道府県)_京都","％","0.0"
"003","被害率_実数","003","気象被害_高温障害","039","(都道府県)_大阪","％","0.2"
"003","被害率_実数","003","気象被害_高温障害","040","(都道府県)_兵庫","％","0.5"
"003","被害率_実数","003","気象被害_高温障害","041","(都道府県)_奈良","％","0.1"
"003","被害率_実数","003","気象被害_高温障害","042","(都道府県)_和歌山","％","0.6"
"003","被害率_実数","003","気象被害_高温障害","043","(都道府県)_鳥取","％","1.2"
"003","被害率_実数","003","気象被害_高温障害","044","(都道府県)_島根","％","2.1"
"003","被害率_実数","003","気象被害_高温障害","045","(都道府県)_岡山","％","0.7"
"003","被害率_実数","003","気象被害_高温障害","046","(都道府県)_広島","％","2.3"
"003","被害率_実数","003","気象被害_高温障害","047","(都道府県)_山口","％","0.5"
"003","被害率_実数","003","気象被害_高温障害","048","(都道府県)_徳島","％","1.1"
"003","被害率_実数","003","気象被害_高温障害","049","(都道府県)_香川","％","0.2"
"003","被害率_実数","003","気象被害_高温障害","050","(都道府県)_愛媛","％","1.5"
"003","被害率_実数","003","気象被害_高温障害","051","(都道府県)_高知","％","1.0"
"003","被害率_実数","003","気象被害_高温障害","052","(都道府県)_福岡","％","0.3"
"003","被害率_実数","003","気象被害_高温障害","053","(都道府県)_佐賀","％","0.4"
"003","被害率_実数","003","気象被害_高温障害","054","(都道府県)_長崎","％","0.1"
"003","被害率_実数","003","気象被害_高温障害","055","(都道府県)_熊本","％","0.3"
"003","被害率_実数","003","気象被害_高温障害","056","(都道府県)_大分","％","0.6"
"003","被害率_実数","003","気象被害_高温障害","057","(都道府県)_宮崎","％","0.0"
"003","被害率_実数","003","気象被害_高温障害","058","(都道府県)_鹿児島","％","1.3"
"003","被害率_実数","003","気象被害_高温障害","059","(都道府県)_沖縄","％","－"
"003","被害率_実数","003","気象被害_高温障害","060","関東農政局","％","2.2"
"003","被害率_実数","003","気象被害_高温障害","061","東海農政局","％","2.3"
"003","被害率_実数","003","気象被害_高温障害","062","中国四国農政局","％","1.2"
"003","被害率_実数","004","病害_いもち病","001","全国","％","0.6"
"003","被害率_実数","004","病害_いもち病","002","(全国農業地域)_北海道","％","0.1"
"003","被害率_実数","004","病害_いもち病","003","(全国農業地域)_都府県","％","0.7"
"003","被害率_実数","004","病害_いもち病","004","(全国農業地域)_東北","％","0.5"
"003","被害率_実数","004","病害_いもち病","005","(全国農業地域)_北陸","％","0.1"
"003","被害率_実数","004","病害_いもち病","006","(全国農業地域)_関東・東山","％","0.8"
"003","被害率_実数","004","病害_いもち病","007","(全国農業地域)_東海","％","1.0"
"003","被害率_実数","004","病害_いもち病","008","(全国農業地域)_近畿","％","1.1"
"003","被害率_実数","004","病害_いもち病","009","(全国農業地域)_中国","％","0.6"
"003","被害率_実数","004","病害_いもち病","010","(全国農業地域)_四国","％","1.3"
"003","被害率_実数","004","病害_いもち病","011","(全国農業地域)_九州","％","1.2"
"003","被害率_実数","004","病害_いもち病","012","(全国農業地域)_沖縄","％","0.0"
"003","被害率_実数","004","病害_いもち病","013","(都道府県)_北海道","％","0.1"
"003","被害率_実数","004","病害_いもち病","014","(都道府県)_青森","％","0.0"
"003","被害率_実数","004","病害_いもち病","015","(都道府県)_岩手","％","0.4"
"003","被害率_実数","004","病害_いもち病","016","(都道府県)_宮城","％","0.5"
"003","被害率_実数","004","病害_いもち病","017","(都道府県)_秋田","％","0.9"
"003","被害率_実数","004","病害_いもち病","018","(都道府県)_山形","％","0.5"
"003","被害率_実数","004","病害_いもち病","019","(都道府県)_福島","％","0.2"
"003","被害率_実数","004","病害_いもち病","020","(都道府県)_茨城","％","0.5"
"003","被害率_実数","004","病害_いもち病","021","(都道府県)_栃木","％","1.1"
"003","被害率_実数","004","病害_いもち病","022","(都道府県)_群馬","％","1.1"
"003","被害率_実数","004","病害_いもち病","023","(都道府県)_埼玉","％","0.3"
"003","被害率_実数","004","病害_いもち病","024","(都道府県)_千葉","％","1.0"
"003","被害率_実数","004","病害_いもち病","025","(都道府県)_東京","％","0.2"
"003","被害率_実数","004","病害_いもち病","026","(都道府県)_神奈川","％","－"
"003","被害率_実数","004","病害_いもち病","027","(都道府県)_新潟","％","0.1"
"003","被害率_実数","004","病害_いもち病","028","(都道府県)_富山","％","0.0"
"003","被害率_実数","004","病害_いもち病","029","(都道府県)_石川","％","0.0"
"003","被害率_実数","004","病害_いもち病","030","(都道府県)_福井","％","0.1"
"003","被害率_実数","004","病害_いもち病","031","(都道府県)_山梨","％","1.4"
"003","被害率_実数","004","病害_いもち病","032","(都道府県)_長野","％","0.8"
"003","被害率_実数","004","病害_いもち病","033","(都道府県)_岐阜","％","1.9"
"003","被害率_実数","004","病害_いもち病","034","(都道府県)_静岡","％","0.7"
"003","被害率_実数","004","病害_いもち病","035","(都道府県)_愛知","％","1.1"
"003","被害率_実数","004","病害_いもち病","036","(都道府県)_三重","％","0.4"
"003","被害率_実数","004","病害_いもち病","037","(都道府県)_滋賀","％","2.2"
"003","被害率_実数","004","病害_いもち病","038","(都道府県)_京都","％","0.1"
"003","被害率_実数","004","病害_いもち病","039","(都道府県)_大阪","％","1.4"
"003","被害率_実数","004","病害_いもち病","040","(都道府県)_兵庫","％","0.2"
"003","被害率_実数","004","病害_いもち病","041","(都道府県)_奈良","％","2.7"
"003","被害率_実数","004","病害_いもち病","042","(都道府県)_和歌山","％","0.6"
"003","被害率_実数","004","病害_いもち病","043","(都道府県)_鳥取","％","0.6"
"003","被害率_実数","004","病害_いもち病","044","(都道府県)_島根","％","0.2"
"003","被害率_実数","004","病害_いもち病","045","(都道府県)_岡山","％","0.8"
"003","被害率_実数","004","病害_いもち病","046","(都道府県)_広島","％","0.7"
"003","被害率_実数","004","病害_いもち病","047","(都道府県)_山口","％","0.6"
"003","被害率_実数","004","病害_いもち病","048","(都道府県)_徳島","％","1.0"
"003","被害率_実数","004","病害_いもち病","049","(都道府県)_香川","％","1.5"
"003","被害率_実数","004","病害_いもち病","050","(都道府県)_愛媛","％","0.6"
"003","被害率_実数","004","病害_いもち病","051","(都道府県)_高知","％","2.1"
"003","被害率_実数","004","病害_いもち病","052","(都道府県)_福岡","％","0.3"
"003","被害率_実数","004","病害_いもち病","053","(都道府県)_佐賀","％","0.2"
"003","被害率_実数","004","病害_いもち病","054","(都道府県)_長崎","％","0.5"
"003","被害率_実数","004","病害_いもち病","055","(都道府県)_熊本","％","0.9"
"003","被害率_実数","004","病害_いもち病","056","(都道府県)_大分","％","1.6"
"003","被害率_実数","004","病害_いもち病","057","(都道府県)_宮崎","％","3.1"
"003","被害率_実数","004","病害_いもち病","058","(都道府県)_鹿児島","％","3.0"
"003","被害率_実数","004","病害_いもち病","059","(都道府県)_沖縄","％","0.0"
"003","被害率_実数","004","病害_いもち病","060","関東農政局","％","0.8"
"003","被害率_実数","004","病害_いもち病","061","東海農政局","％","1.1"
"003","被害率_実数","004","病害_いもち病","062","中国四国農政局","％","0.8"
"003","被害率_実数","005","虫害_ウンカ","001","全国","％","0.1"
"003","被害率_実数","005","虫害_ウンカ","002","(全国農業地域)_北海道","％","0.0"
"003","被害率_実数","005","虫害_ウンカ","003","(全国農業地域)_都府県","％","0.1"
"003","被害率_実数","005","虫害_ウンカ","004","(全国農業地域)_東北","％","0.0"
"003","被害率_実数","005","虫害_ウンカ","005","(全国農業地域)_北陸","％","0.0"
"003","被害率_実数","005","虫害_ウンカ","006","(全国農業地域)_関東・東山","％","0.1"
"003","被害率_実数","005","虫害_ウンカ","007","(全国農業地域)_東海","％","0.1"
"003","被害率_実数","005","虫害_ウンカ","008","(全国農業地域)_近畿","％","0.2"
"003","被害率_実数","005","虫害_ウンカ","009","(全国農業地域)_中国","％","0.1"
"003","被害率_実数","005","虫害_ウンカ","010","(全国農業地域)_四国","％","0.1"
"003","被害率_実数","005","虫害_ウンカ","011","(全国農業地域)_九州","％","0.2"
"003","被害率_実数","005","虫害_ウンカ","012","(全国農業地域)_沖縄","％","－"
"003","被害率_実数","005","虫害_ウンカ","013","(都道府県)_北海道","％","0.0"
"003","被害率_実数","005","虫害_ウンカ","014","(都道府県)_青森","％","0.0"
"003","被害率_実数","005","虫害_ウンカ","015","(都道府県)_岩手","％","0.0"
"003","被害率_実数","005","虫害_ウンカ","016","(都道府県)_宮城","％","0.0"
"003","被害率_実数","005","虫害_ウンカ","017","(都道府県)_秋田","％","0.0"
"003","被害率_実数","005","虫害_ウンカ","018","(都道府県)_山形","％","0.0"
"003","被害率_実数","005","虫害_ウンカ","019","(都道府県)_福島","％","0.0"
"003","被害率_実数","005","虫害_ウンカ","020","(都道府県)_茨城","％","0.0"
"003","被害率_実数","005","虫害_ウンカ","021","(都道府県)_栃木","％","0.2"
"003","被害率_実数","005","虫害_ウンカ","022","(都道府県)_群馬","％","0.4"
"003","被害率_実数","005","虫害_ウンカ","023","(都道府県)_埼玉","％","0.4"
"003","被害率_実数","005","虫害_ウンカ","024","(都道府県)_千葉","％","0.0"
"003","被害率_実数","005","虫害_ウンカ","025","(都道府県)_東京","％","0.0"
"003","被害率_実数","005","虫害_ウンカ","026","(都道府県)_神奈川","％","0.0"
"003","被害率_実数","005","虫害_ウンカ","027","(都道府県)_新潟","％","0.0"
"003","被害率_実数","005","虫害_ウンカ","028","(都道府県)_富山","％","0.0"
"003","被害率_実数","005","虫害_ウンカ","029","(都道府県)_石川","％","0.0"
"003","被害率_実数","005","虫害_ウンカ","030","(都道府県)_福井","％","0.0"
"003","被害率_実数","005","虫害_ウンカ","031","(都道府県)_山梨","％","0.1"
"003","被害率_実数","005","虫害_ウンカ","032","(都道府県)_長野","％","0.1"
"003","被害率_実数","005","虫害_ウンカ","033","(都道府県)_岐阜","％","0.2"
"003","被害率_実数","005","虫害_ウンカ","034","(都道府県)_静岡","％","0.2"
"003","被害率_実数","005","虫害_ウンカ","035","(都道府県)_愛知","％","0.1"
"003","被害率_実数","005","虫害_ウンカ","036","(都道府県)_三重","％","0.0"
"003","被害率_実数","005","虫害_ウンカ","037","(都道府県)_滋賀","％","0.3"
"003","被害率_実数","005","虫害_ウンカ","038","(都道府県)_京都","％","0.0"
"003","被害率_実数","005","虫害_ウンカ","039","(都道府県)_大阪","％","0.7"
"003","被害率_実数","005","虫害_ウンカ","040","(都道府県)_兵庫","％","0.0"
"003","被害率_実数","005","虫害_ウンカ","041","(都道府県)_奈良","％","0.1"
