,hanjun_start,積算温度_香川県_1半旬前,積算温度_香川県_2半旬前,積算温度_香川県_3半旬前,積算温度_香川県_4半旬前,積算温度_香川県_5半旬前,積算温度_香川県_6半旬前,積算温度_香川県_7半旬前,積算温度_香川県_8半旬前,積算温度_香川県_9半旬前,積算温度_香川県_10半旬前,積算温度_香川県_11半旬前,積算温度_香川県_12半旬前,積算温度_香川県_13半旬前,積算温度_香川県_14半旬前,積算温度_香川県_15半旬前,積算温度_香川県_16半旬前,積算温度_香川県_17半旬前,積算温度_香川県_18半旬前
0,2020-01-01,0.0,2.8770849974158703,0.0028072020940881326,1.7423080236182809,8.016025701264033,0.0,3.2845819824900166,3.9412770553512866,16.90850136239793,27.14313859653257,33.40051860639963,35.49567867155333,37.40148661294634,46.6008093313914,44.638311688311816,47.755401611615035,64.7356235023259,64.687764686996
1,2020-01-06,0.0009626795185393679,0.0,2.8770849974158703,0.0028072020940881326,1.7423080236182809,8.016025701264033,0.0,3.2845819824900166,3.9412770553512866,16.90850136239793,27.14313859653257,33.40051860639963,35.49567867155333,37.40148661294634,46.6008093313914,44.638311688311816,47.755401611615035,64.7356235023259
2,2020-01-11,0.6863541324061764,0.0009626795185393679,0.0,2.8770849974158703,0.0028072020940881326,1.7423080236182809,8.016025701264033,0.0,3.2845819824900166,3.9412770553512866,16.90850136239793,27.14313859653257,33.40051860639963,35.49567867155333,37.40148661294634,46.6008093313914,44.638311688311816,47.755401611615035
3,2020-01-16,0.0,0.6863541324061764,0.0009626795185393679,0.0,2.8770849974158703,0.0028072020940881326,1.7423080236182809,8.016025701264033,0.0,3.2845819824900166,3.9412770553512866,16.90850136239793,27.14313859653257,33.40051860639963,35.49567867155333,37.40148661294634,46.6008093313914,44.638311688311816
4,2020-01-21,9.242725283613458e-05,0.0,0.6863541324061764,0.0009626795185393679,0.0,2.8770849974158703,0.0028072020940881326,1.7423080236182809,8.016025701264033,0.0,3.2845819824900166,3.9412770553512866,16.90850136239793,27.14313859653257,33.40051860639963,35.49567867155333,37.40148661294634,46.6008093313914
5,2020-01-26,0.5054595200642841,9.242725283613458e-05,0.0,0.6863541324061764,0.0009626795185393679,0.0,2.8770849974158703,0.0028072020940881326,1.7423080236182809,8.016025701264033,0.0,3.2845819824900166,3.9412770553512866,16.90850136239793,27.14313859653257,33.40051860639963,35.49567867155333,37.40148661294634
6,2020-02-01,0.4415449454419737,0.0,0.27080104219645557,0.0,1.2847677724005662,0.0009338439129824048,0.0,2.8770849974158703,0.0028072020940881326,1.7423080236182809,8.016025701264033,0.0,3.2845819824900166,3.9412770553512866,18.282198434323885,23.679710449654788,34.7339241804885,32.859657551410514
7,2020-02-06,1.8999661310279536,0.4415449454419737,0.0,0.27080104219645557,0.0,1.2847677724005662,0.0009338439129824048,0.0,2.8770849974158703,0.0028072020940881326,1.7423080236182809,8.016025701264033,0.0,3.2845819824900166,3.9412770553512866,18.282198434323885,23.679710449654788,34.7339241804885
8,2020-02-11,0.141448635247694,1.8999661310279536,0.4415449454419737,0.0,0.27080104219645557,0.0,1.2847677724005662,0.0009338439129824048,0.0,2.8770849974158703,0.0028072020940881326,1.7423080236182809,8.016025701264033,0.0,3.2845819824900166,3.9412770553512866,18.282198434323885,23.679710449654788
9,2020-02-16,4.214177982427369,0.141448635247694,1.8999661310279536,0.4415449454419737,0.0,0.27080104219645557,0.0,1.2847677724005662,0.0009338439129824048,0.0,2.8770849974158703,0.0028072020940881326,1.7423080236182809,8.016025701264033,0.0,3.2845819824900166,3.9412770553512866,18.282198434323885
10,2020-02-21,0.0,4.214177982427369,0.141448635247694,1.8999661310279536,0.4415449454419737,0.0,0.27080104219645557,0.0,1.2847677724005662,0.0009338439129824048,0.0,2.8770849974158703,0.0028072020940881326,1.7423080236182809,8.016025701264033,0.0,3.2845819824900166,3.9412770553512866
11,2020-02-26,7.070082538489363,0.0,4.214177982427369,0.141448635247694,1.8999661310279536,0.4415449454419737,0.0,0.27080104219645557,0.0,1.2847677724005662,0.0009338439129824048,0.0,2.8770849974158703,0.0028072020940881326,1.7423080236182809,8.016025701264033,0.0,3.2845819824900166
12,2020-03-01,0.0,7.070082538489363,0.0,3.027403522373157,0.17267948135214128,1.9166214427791182,0.4424186465815812,0.5054595200642841,9.242725283613458e-05,0.0,0.6863541324061764,0.0009626795185393679,0.0,2.8770849974158703,0.0028072020940881326,1.7423080236182809,8.016025701264033,0.0
13,2020-03-06,20.851403702485694,0.0,7.070082538489363,0.0,3.027403522373157,0.17267948135214128,1.9166214427791182,0.4424186465815812,0.5054595200642841,9.242725283613458e-05,0.0,0.6863541324061764,0.0009626795185393679,0.0,2.8770849974158703,0.0028072020940881326,1.7423080236182809,8.016025701264033
14,2020-03-11,12.292781014581358,20.851403702485694,0.0,7.070082538489363,0.0,3.027403522373157,0.17267948135214128,1.9166214427791182,0.4424186465815812,0.5054595200642841,9.242725283613458e-05,0.0,0.6863541324061764,0.0009626795185393679,0.0,2.8770849974158703,0.0028072020940881326,1.7423080236182809
15,2020-03-16,20.535693198014222,12.292781014581358,20.851403702485694,0.0,7.070082538489363,0.0,3.027403522373157,0.17267948135214128,1.9166214427791182,0.4424186465815812,0.5054595200642841,9.242725283613458e-05,0.0,0.6863541324061764,0.0009626795185393679,0.0,2.8770849974158703,0.0028072020940881326
16,2020-03-21,26.761468856207724,20.535693198014222,12.292781014581358,20.851403702485694,0.0,7.070082538489363,0.0,3.027403522373157,0.17267948135214128,1.9166214427791182,0.4424186465815812,0.5054595200642841,9.242725283613458e-05,0.0,0.6863541324061764,0.0009626795185393679,0.0,2.8770849974158703
17,2020-03-26,34.96822170276764,26.761468856207724,20.535693198014222,12.292781014581358,20.851403702485694,0.0,7.070082538489363,0.0,3.027403522373157,0.17267948135214128,1.9166214427791182,0.4424186465815812,0.5054595200642841,9.242725283613458e-05,0.0,0.6863541324061764,0.0009626795185393679,0.0
18,2020-04-01,25.204898931376448,33.689916835032825,31.324622664411496,17.64770121693385,14.16363627464808,16.706286218265106,0.0,7.070082538489363,0.0,4.214177982427369,0.141448635247694,1.8999661310279536,0.4415449454419737,0.0,0.27080104219645557,0.0,1.2847677724005662,0.0009338439129824048
19,2020-04-06,33.49336089836974,25.204898931376448,33.689916835032825,31.324622664411496,17.64770121693385,14.16363627464808,16.706286218265106,0.0,7.070082538489363,0.0,4.214177982427369,0.141448635247694,1.8999661310279536,0.4415449454419737,0.0,0.27080104219645557,0.0,1.2847677724005662
20,2020-04-11,38.01076915848348,33.49336089836974,25.204898931376448,33.689916835032825,31.324622664411496,17.64770121693385,14.16363627464808,16.706286218265106,0.0,7.070082538489363,0.0,4.214177982427369,0.141448635247694,1.8999661310279536,0.4415449454419737,0.0,0.27080104219645557,0.0
21,2020-04-16,24.28103122210231,38.01076915848348,33.49336089836974,25.204898931376448,33.689916835032825,31.324622664411496,17.64770121693385,14.16363627464808,16.706286218265106,0.0,7.070082538489363,0.0,4.214177982427369,0.141448635247694,1.8999661310279536,0.4415449454419737,0.0,0.27080104219645557
22,2020-04-21,47.21944705476999,24.28103122210231,38.01076915848348,33.49336089836974,25.204898931376448,33.689916835032825,31.324622664411496,17.64770121693385,14.16363627464808,16.706286218265106,0.0,7.070082538489363,0.0,4.214177982427369,0.141448635247694,1.8999661310279536,0.4415449454419737,0.0
23,2020-04-26,31.03448644458032,47.21944705476999,24.28103122210231,38.01076915848348,33.49336089836974,25.204898931376448,33.689916835032825,31.324622664411496,17.64770121693385,14.16363627464808,16.706286218265106,0.0,7.070082538489363,0.0,4.214177982427369,0.141448635247694,1.8999661310279536,0.4415449454419737
24,2020-05-01,63.01198452599113,31.03448644458032,47.21944705476999,24.28103122210231,38.01076915848348,33.49336089836974,25.204898931376448,33.689916835032825,31.324622664411496,17.64770121693385,14.16363627464808,16.706286218265106,0.0,7.070082538489363,0.0,4.214177982427369,0.141448635247694,1.8999661310279536
25,2020-05-06,76.4097734498584,63.01198452599113,31.03448644458032,47.21944705476999,24.28103122210231,38.01076915848348,33.49336089836974,25.204898931376448,33.689916835032825,31.324622664411496,17.64770121693385,14.16363627464808,16.706286218265106,0.0,7.070082538489363,0.0,4.214177982427369,0.141448635247694
26,2020-05-11,74.26728531378735,76.4097734498584,63.01198452599113,31.03448644458032,47.21944705476999,24.28103122210231,38.01076915848348,33.49336089836974,25.204898931376448,33.689916835032825,31.324622664411496,17.64770121693385,14.16363627464808,16.706286218265106,0.0,7.070082538489363,0.0,4.214177982427369
27,2020-05-16,82.62247294397739,74.26728531378735,76.4097734498584,63.01198452599113,31.03448644458032,47.21944705476999,24.28103122210231,38.01076915848348,33.49336089836974,25.204898931376448,33.689916835032825,31.324622664411496,17.64770121693385,14.16363627464808,16.706286218265106,0.0,7.070082538489363,0.0
28,2020-05-21,74.46918440540645,82.62247294397739,74.26728531378735,76.4097734498584,63.01198452599113,31.03448644458032,47.21944705476999,24.28103122210231,38.01076915848348,33.49336089836974,25.204898931376448,33.689916835032825,31.324622664411496,17.64770121693385,14.16363627464808,16.706286218265106,0.0,7.070082538489363
29,2020-05-26,55.2810383849359,74.46918440540645,82.62247294397739,74.26728531378735,76.4097734498584,63.01198452599113,31.03448644458032,47.21944705476999,24.28103122210231,38.01076915848348,33.49336089836974,25.204898931376448,33.689916835032825,31.324622664411496,17.64770121693385,14.16363627464808,16.706286218265106,0.0
30,2020-06-01,95.45837131356808,57.41628092797723,67.44778322871613,84.90663166220315,74.71151427586976,72.62115499629205,66.76376873561071,31.03448644458032,52.043032584692135,36.29745101724398,34.51949795611535,32.774157582734404,25.204898931376448,33.689916835032825,35.80158870929867,1.1793643108481005,22.15797026969896,4.312124994126854
31,2020-06-06,92.54056993844864,95.45837131356808,57.41628092797723,67.44778322871613,84.90663166220315,74.71151427586976,72.62115499629205,66.76376873561071,31.03448644458032,52.043032584692135,36.29745101724398,34.51949795611535,32.774157582734404,25.204898931376448,33.689916835032825,35.80158870929867,1.1793643108481005,22.15797026969896
32,2020-06-11,101.30337984933213,92.54056993844864,95.45837131356808,57.41628092797723,67.44778322871613,84.90663166220315,74.71151427586976,72.62115499629205,66.76376873561071,31.03448644458032,52.043032584692135,36.29745101724398,34.51949795611535,32.774157582734404,25.204898931376448,33.689916835032825,35.80158870929867,1.1793643108481005
33,2020-06-16,79.70123674911665,101.30337984933213,92.54056993844864,95.45837131356808,57.41628092797723,67.44778322871613,84.90663166220315,74.71151427586976,72.62115499629205,66.76376873561071,31.03448644458032,52.043032584692135,36.29745101724398,34.51949795611535,32.774157582734404,25.204898931376448,33.689916835032825,35.80158870929867
34,2020-06-21,92.32908189634938,79.70123674911665,101.30337984933213,92.54056993844864,95.45837131356808,57.41628092797723,67.44778322871613,84.90663166220315,74.71151427586976,72.62115499629205,66.76376873561071,31.03448644458032,52.043032584692135,36.29745101724398,34.51949795611535,32.774157582734404,25.204898931376448,33.689916835032825
35,2020-06-26,95.77274037181486,92.32908189634938,79.70123674911665,101.30337984933213,92.54056993844864,95.45837131356808,57.41628092797723,67.44778322871613,84.90663166220315,74.71151427586976,72.62115499629205,66.76376873561071,31.03448644458032,52.043032584692135,36.29745101724398,34.51949795611535,32.774157582734404,25.204898931376448
