,hanjun_start,積算温度_1半旬前,積算温度_2半旬前,積算温度_3半旬前,積算温度_4半旬前,積算温度_5半旬前,積算温度_6半旬前,積算温度_7半旬前,積算温度_8半旬前,積算温度_9半旬前,積算温度_10半旬前,積算温度_11半旬前,積算温度_12半旬前
130,2022-09-21,81.37152631299723,79.38067529104606,85.00309080968417,81.13817380415679,86.07805481214719,87.16984971924205,82.96107630096189,80.96628255502296,80.39320028748422,81.67625439339496,83.52249715646143,87.08685388104948
131,2022-09-26,75.9227083568987,81.37152631299723,79.38067529104606,85.00309080968417,81.13817380415679,86.07805481214719,87.16984971924205,82.96107630096189,80.96628255502296,80.39320028748422,81.67625439339496,83.52249715646143
132,2022-10-01,71.95228197539336,75.9227083568987,81.37152631299723,79.38067529104606,85.00309080968417,81.13817380415679,86.07805481214719,87.16984971924205,82.96107630096189,80.96628255502296,80.39320028748422,81.67625439339496
133,2022-10-06,76.51675618677237,71.95228197539336,75.9227083568987,81.37152631299723,79.38067529104606,85.00309080968417,81.13817380415679,86.07805481214719,87.16984971924205,82.96107630096189,80.96628255502296,80.39320028748422
134,2022-10-11,59.235756274547924,76.51675618677237,71.95228197539336,75.9227083568987,81.37152631299723,79.38067529104606,85.00309080968417,81.13817380415679,86.07805481214719,87.16984971924205,82.96107630096189,80.96628255502296
135,2022-10-16,62.66623050687654,59.235756274547924,76.51675618677237,71.95228197539336,75.9227083568987,81.37152631299723,79.38067529104606,85.00309080968417,81.13817380415679,86.07805481214719,87.16984971924205,82.96107630096189
136,2022-10-21,66.09670473920515,61.650273493155694,59.235756274547924,76.51675618677237,71.95228197539336,75.9227083568987,81.37152631299723,79.38067529104606,85.00309080968417,81.13817380415679,86.07805481214719,87.16984971924205
137,2022-10-26,69.52717897153377,64.06479071176346,61.650273493155694,59.235756274547924,76.51675618677237,71.95228197539336,75.9227083568987,81.37152631299723,79.38067529104606,85.00309080968417,81.13817380415679,86.07805481214719
138,2022-11-01,56.74583028720965,66.47930793037123,64.06479071176346,61.650273493155694,57.974730893659455,76.8838197850215,73.28119525873441,70.54890407239733,80.4859157114469,79.46556174903843,85.10888106141144,81.16623071150346
139,2022-11-06,52.45229056424813,56.74583028720965,66.47930793037123,64.06479071176346,60.809589905896715,57.974730893659455,76.8838197850215,73.28119525873441,70.54890407239733,80.4859157114469,79.46556174903843,85.10888106141144
140,2022-11-11,55.531456680061105,52.45229056424813,56.74583028720965,66.47930793037123,63.644448918133975,60.809589905896715,57.974730893659455,76.8838197850215,73.28119525873441,70.54890407239733,80.4859157114469,79.46556174903843
141,2022-11-16,63.1106872884033,55.531456680061105,52.45229056424813,56.74583028720965,66.47930793037123,63.644448918133975,60.809589905896715,57.974730893659455,76.8838197850215,73.28119525873441,70.54890407239733,80.4859157114469
142,2022-11-21,51.5843300625177,63.1106872884033,55.531456680061105,52.45229056424813,56.74583028720965,66.47930793037123,63.644448918133975,55.09651432545524,57.974730893659455,76.8838197850215,73.28119525873441,70.54890407239733
143,2022-11-26,48.89427569737957,51.5843300625177,63.1106872884033,55.531456680061105,52.45229056424813,56.74583028720965,66.47930793037123,52.21829775725102,46.94213199490139,57.974730893659455,76.8838197850215,73.28119525873441
144,2023-04-01,66.51487086507915,82.16425740168874,72.22280543500527,55.278588639131655,61.22561507343835,50.949636359310105,40.14285019088676,49.340081189046806,35.90953309614332,60.470427657534245,54.91702175699801,36.32117766251201
145,2023-04-06,79.64005719222831,66.51487086507915,82.16425740168874,72.22280543500527,55.278588639131655,61.22561507343835,50.949636359310105,40.14285019088676,49.340081189046806,35.90953309614332,60.470427657534245,54.91702175699801
146,2023-04-11,72.58126527384458,79.64005719222831,66.51487086507915,82.16425740168874,72.22280543500527,55.278588639131655,61.22561507343835,50.949636359310105,40.14285019088676,49.340081189046806,35.90953309614332,60.470427657534245
147,2023-04-16,83.28904168016267,72.58126527384458,79.64005719222831,66.51487086507915,82.16425740168874,72.22280543500527,55.278588639131655,61.22561507343835,50.949636359310105,40.14285019088676,49.340081189046806,35.90953309614332
148,2023-04-21,85.3755413554474,83.28904168016267,72.58126527384458,79.64005719222831,66.51487086507915,82.16425740168874,72.22280543500527,55.278588639131655,61.22561507343835,50.949636359310105,40.14285019088676,49.340081189046806
149,2023-04-26,89.01932099687122,85.3755413554474,83.28904168016267,72.58126527384458,79.64005719222831,66.51487086507915,82.16425740168874,72.22280543500527,55.278588639131655,61.22561507343835,50.949636359310105,40.14285019088676
150,2023-05-01,69.64161885234584,89.01932099687122,85.3755413554474,83.28904168016267,72.58126527384458,79.64005719222831,66.51487086507915,82.16425740168874,72.22280543500527,55.278588639131655,61.22561507343835,50.949636359310105
151,2023-05-06,90.4330948094884,69.64161885234584,89.01932099687122,85.3755413554474,83.28904168016267,72.58126527384458,79.64005719222831,66.51487086507915,82.16425740168874,72.22280543500527,55.278588639131655,61.22561507343835
152,2023-05-11,103.71979451969315,90.4330948094884,69.64161885234584,89.01932099687122,85.3755413554474,83.28904168016267,72.58126527384458,79.64005719222831,66.51487086507915,82.16425740168874,72.22280543500527,55.278588639131655
153,2023-05-16,67.99796239661595,103.71979451969315,90.4330948094884,69.64161885234584,89.01932099687122,85.3755413554474,83.28904168016267,72.58126527384458,79.64005719222831,66.51487086507915,82.16425740168874,72.22280543500527
154,2023-05-21,87.78680208414964,67.99796239661595,103.71979451969315,90.4330948094884,69.64161885234584,89.01932099687122,85.3755413554474,83.28904168016267,72.58126527384458,79.64005719222831,66.51487086507915,82.16425740168874
155,2023-05-26,89.92311563804871,87.78680208414964,67.99796239661595,103.71979451969315,90.4330948094884,69.64161885234584,89.01932099687122,85.3755413554474,83.28904168016267,72.58126527384458,79.64005719222831,66.51487086507915
156,2023-06-01,95.29398327226028,85.72598760190223,90.88127006437222,75.8526147309808,104.70453998526989,97.00497906621828,74.35502958072846,77.6638622548213,87.04646352788579,81.4277144007028,71.0809491940411,82.45947040035556
157,2023-06-06,92.72526278851073,95.29398327226028,85.72598760190223,90.88127006437222,75.8526147309808,104.70453998526989,97.00497906621828,74.35502958072846,77.6638622548213,87.04646352788579,81.4277144007028,71.0809491940411
158,2023-06-11,82.21255481141162,92.72526278851073,95.29398327226028,85.72598760190223,90.88127006437222,75.8526147309808,104.70453998526989,97.00497906621828,74.35502958072846,77.6638622548213,87.04646352788579,81.4277144007028
159,2023-06-16,91.50681808040761,82.21255481141162,92.72526278851073,95.29398327226028,85.72598760190223,90.88127006437222,75.8526147309808,104.70453998526989,97.00497906621828,74.35502958072846,77.6638622548213,87.04646352788579
160,2023-06-21,70.67292973703123,91.50681808040761,82.21255481141162,92.72526278851073,95.29398327226028,85.72598760190223,90.88127006437222,75.8526147309808,104.70453998526989,97.00497906621828,74.35502958072846,77.6638622548213
161,2023-06-26,71.40858326186962,70.67292973703123,91.50681808040761,82.21255481141162,92.72526278851073,95.29398327226028,85.72598760190223,90.88127006437222,75.8526147309808,104.70453998526989,97.00497906621828,74.35502958072846
162,2023-07-01,78.58984777811303,71.40858326186962,70.67292973703123,91.50681808040761,82.21255481141162,92.72526278851073,95.29398327226028,85.72598760190223,90.88127006437222,75.8526147309808,104.70453998526989,97.00497906621828
163,2023-07-06,77.38459617741592,78.58984777811303,71.40858326186962,70.67292973703123,91.50681808040761,82.21255481141162,92.72526278851073,95.29398327226028,85.72598760190223,90.88127006437222,75.8526147309808,104.70453998526989
164,2023-07-11,85.57497400577229,77.38459617741592,78.58984777811303,71.40858326186962,70.67292973703123,91.50681808040761,82.21255481141162,92.72526278851073,95.29398327226028,85.72598760190223,90.88127006437222,75.8526147309808
165,2023-07-16,86.60048678399926,85.57497400577229,77.38459617741592,78.58984777811303,71.40858326186962,70.67292973703123,91.50681808040761,82.21255481141162,92.72526278851073,95.29398327226028,85.72598760190223,90.88127006437222
166,2023-07-21,78.88934010919598,86.60048678399926,85.57497400577229,77.38459617741592,78.58984777811303,71.40858326186962,70.67292973703123,91.50681808040761,82.21255481141162,92.72526278851073,95.29398327226028,85.72598760190223
167,2023-07-26,78.78814741474612,78.88934010919598,86.60048678399926,85.57497400577229,77.38459617741592,78.58984777811303,71.40858326186962,70.67292973703123,91.50681808040761,82.21255481141162,92.72526278851073,95.29398327226028
168,2023-08-01,82.3047016025081,77.94402039058383,78.39977716365874,87.3883663855506,83.97054158598367,80.78993286444688,78.21349056282101,75.95458187033763,75.67249744573232,87.05748998125212,88.17877357686498,93.99756722361543
169,2023-08-06,79.10402929059052,82.3047016025081,77.94402039058383,78.39977716365874,87.3883663855506,83.97054158598367,80.78993286444688,78.21349056282101,75.95458187033763,75.67249744573232,87.05748998125212,88.17877357686498
170,2023-08-11,79.34847839650476,79.10402929059052,82.3047016025081,77.94402039058383,78.39977716365874,87.3883663855506,83.97054158598367,80.78993286444688,78.21349056282101,75.95458187033763,75.67249744573232,87.05748998125212
171,2023-08-16,73.84262742099511,79.34847839650476,79.10402929059052,82.3047016025081,77.94402039058383,78.39977716365874,87.3883663855506,83.97054158598367,80.78993286444688,78.21349056282101,75.95458187033763,75.67249744573232
172,2023-08-21,82.39092994846136,73.84262742099511,79.34847839650476,79.10402929059052,82.3047016025081,77.94402039058383,78.39977716365874,87.3883663855506,83.97054158598367,80.78993286444688,78.21349056282101,75.95458187033763
173,2023-08-26,80.87559752477227,82.39092994846136,73.84262742099511,79.34847839650476,79.10402929059052,82.3047016025081,77.94402039058383,78.39977716365874,87.3883663855506,83.97054158598367,80.78993286444688,78.21349056282101
174,2023-09-01,70.4011760126194,77.37665899000575,84.34728145464726,73.39233011740949,77.00928876597705,80.14568103220756,77.27389583442479,80.47334491697322,79.70025683292069,83.43942329979205,85.91735724157134,80.80394642725884
175,2023-09-06,73.8033751204069,70.4011760126194,77.37665899000575,84.34728145464726,73.39233011740949,77.00928876597705,80.14568103220756,77.27389583442479,80.47334491697322,79.70025683292069,83.43942329979205,85.91735724157134
176,2023-09-11,75.47974708980152,73.8033751204069,70.4011760126194,77.37665899000575,84.34728145464726,73.39233011740949,77.00928876597705,80.14568103220756,77.27389583442479,80.47334491697322,79.70025683292069,83.43942329979205
177,2023-09-16,61.71210766986285,75.47974708980152,73.8033751204069,70.4011760126194,77.37665899000575,84.34728145464726,73.39233011740949,77.00928876597705,80.14568103220756,77.27389583442479,80.47334491697322,79.70025683292069
178,2023-09-21,70.10765894681437,61.71210766986285,75.47974708980152,73.8033751204069,70.4011760126194,77.37665899000575,84.34728145464726,73.39233011740949,77.00928876597705,80.14568103220756,77.27389583442479,80.47334491697322
179,2023-09-26,70.1657643567542,70.10765894681437,61.71210766986285,75.47974708980152,73.8033751204069,70.4011760126194,77.37665899000575,84.34728145464726,73.39233011740949,77.00928876597705,80.14568103220756,77.27389583442479
180,2023-10-01,67.06791836406474,70.1657643567542,70.10765894681437,61.71210766986285,75.47974708980152,73.8033751204069,70.4011760126194,77.37665899000575,84.34728145464726,73.39233011740949,77.00928876597705,80.14568103220756
181,2023-10-06,66.78966984273063,67.06791836406474,70.1657643567542,70.10765894681437,61.71210766986285,75.47974708980152,73.8033751204069,70.4011760126194,77.37665899000575,84.34728145464726,73.39233011740949,77.00928876597705
182,2023-10-11,58.773261298979655,66.78966984273063,67.06791836406474,70.1657643567542,70.10765894681437,61.71210766986285,75.47974708980152,73.8033751204069,70.4011760126194,77.37665899000575,84.34728145464726,73.39233011740949
183,2023-10-16,55.81315045766237,58.773261298979655,66.78966984273063,67.06791836406474,70.1657643567542,70.10765894681437,61.71210766986285,75.47974708980152,73.8033751204069,70.4011760126194,77.37665899000575,84.34728145464726
184,2023-10-21,59.71730246856208,55.81315045766237,58.773261298979655,66.78966984273063,67.06791836406474,70.1657643567542,70.10765894681437,61.71210766986285,75.47974708980152,73.8033751204069,70.4011760126194,77.37665899000575
185,2023-10-26,56.325279017145725,59.71730246856208,55.81315045766237,58.773261298979655,66.78966984273063,67.06791836406474,70.1657643567542,70.10765894681437,61.71210766986285,75.47974708980152,73.8033751204069,70.4011760126194
186,2023-11-01,52.9383430179238,58.51510359201546,57.45318052613192,55.44353477094707,53.46137565549234,67.35260957177351,66.26023379146802,69.48383256251843,71.90758830584343,63.65010530240355,72.45069630360109,73.3897641054055
187,2023-11-06,58.74196235393794,52.9383430179238,58.51510359201546,57.45318052613192,55.44353477094707,53.46137565549234,67.35260957177351,66.26023379146802,69.48383256251843,71.90758830584343,63.65010530240355,72.45069630360109
188,2023-11-11,51.29357589442923,58.74196235393794,52.9383430179238,58.51510359201546,57.45318052613192,55.44353477094707,53.46137565549234,67.35260957177351,66.26023379146802,69.48383256251843,71.90758830584343,63.65010530240355
189,2023-11-16,49.55400639318446,51.29357589442923,58.74196235393794,52.9383430179238,58.51510359201546,57.45318052613192,55.44353477094707,53.46137565549234,67.35260957177351,66.26023379146802,69.48383256251843,71.90758830584343
190,2023-11-21,35.85991946164625,49.55400639318446,51.29357589442923,58.74196235393794,52.9383430179238,58.51510359201546,57.45318052613192,55.44353477094707,53.46137565549234,67.35260957177351,66.26023379146802,69.48383256251843
191,2023-11-26,42.34603809344887,35.85991946164625,49.55400639318446,51.29357589442923,58.74196235393794,52.9383430179238,58.51510359201546,57.45318052613192,55.44353477094707,53.46137565549234,67.35260957177351,66.26023379146802
192,2024-04-01,65.87302027596157,70.1256509269311,56.01290862604851,59.15931102086245,47.433372409420194,64.73609709115125,59.89847007529087,63.18555738911352,54.528756151579465,36.329386503423414,30.38362267222603,48.14796509007263
193,2024-04-06,84.90649867930196,65.87302027596157,70.1256509269311,56.01290862604851,59.15931102086245,47.433372409420194,64.73609709115125,59.89847007529087,63.18555738911352,54.528756151579465,36.329386503423414,30.38362267222603
194,2024-04-11,81.17164863681793,84.90649867930196,65.87302027596157,70.1256509269311,56.01290862604851,59.15931102086245,47.433372409420194,64.73609709115125,59.89847007529087,63.18555738911352,54.528756151579465,36.329386503423414
195,2024-04-16,86.07916424968089,81.17164863681793,84.90649867930196,65.87302027596157,70.1256509269311,56.01290862604851,59.15931102086245,47.433372409420194,64.73609709115125,59.89847007529087,63.18555738911352,54.528756151579465
196,2024-04-21,87.49112658588608,86.07916424968089,81.17164863681793,84.90649867930196,65.87302027596157,70.1256509269311,56.01290862604851,59.15931102086245,47.433372409420194,64.73609709115125,59.89847007529087,63.18555738911352
197,2024-04-26,82.34949015493085,87.49112658588608,86.07916424968089,81.17164863681793,84.90649867930196,65.87302027596157,70.1256509269311,56.01290862604851,59.15931102086245,47.433372409420194,64.73609709115125,59.89847007529087
198,2024-05-01,88.61478711597441,82.34949015493085,87.49112658588608,86.07916424968089,81.17164863681793,84.90649867930196,65.87302027596157,70.1256509269311,56.01290862604851,59.15931102086245,47.433372409420194,64.73609709115125
199,2024-05-06,77.64836249706347,88.61478711597441,82.34949015493085,87.49112658588608,86.07916424968089,81.17164863681793,84.90649867930196,65.87302027596157,70.1256509269311,56.01290862604851,59.15931102086245,47.433372409420194
200,2024-05-11,72.38009253593692,77.64836249706347,88.61478711597441,82.34949015493085,87.49112658588608,86.07916424968089,81.17164863681793,84.90649867930196,65.87302027596157,70.1256509269311,56.01290862604851,59.15931102086245
201,2024-05-16,75.65878559062259,72.38009253593692,77.64836249706347,88.61478711597441,82.34949015493085,87.49112658588608,86.07916424968089,81.17164863681793,84.90649867930196,65.87302027596157,70.1256509269311,56.01290862604851
202,2024-05-21,71.19583152553774,75.65878559062259,72.38009253593692,77.64836249706347,88.61478711597441,82.34949015493085,87.49112658588608,86.07916424968089,81.17164863681793,84.90649867930196,65.87302027596157,70.1256509269311
203,2024-05-26,76.62803551627236,71.19583152553774,75.65878559062259,72.38009253593692,77.64836249706347,88.61478711597441,82.34949015493085,87.49112658588608,86.07916424968089,81.17164863681793,84.90649867930196,65.87302027596157
204,2024-06-01,74.04022958388413,77.32201830476797,70.72108252880672,75.80977675970422,72.79838227773364,75.15727494110321,91.38247774981764,79.6820337681874,85.20578051752396,87.20723023607484,79.14239048512266,85.9734584881576
205,2024-06-06,69.85732165403755,74.04022958388413,77.32201830476797,70.72108252880672,75.80977675970422,72.79838227773364,75.15727494110321,91.38247774981764,79.6820337681874,85.20578051752396,87.20723023607484,79.14239048512266
206,2024-06-11,59.988066606522054,69.85732165403755,74.04022958388413,77.32201830476797,70.72108252880672,75.80977675970422,72.79838227773364,75.15727494110321,91.38247774981764,79.6820337681874,85.20578051752396,87.20723023607484
207,2024-06-16,80.94487799690515,59.988066606522054,69.85732165403755,74.04022958388413,77.32201830476797,70.72108252880672,75.80977675970422,72.79838227773364,75.15727494110321,91.38247774981764,79.6820337681874,85.20578051752396
208,2024-06-21,63.24430350307724,80.94487799690515,59.988066606522054,69.85732165403755,74.04022958388413,77.32201830476797,70.72108252880672,75.80977675970422,72.79838227773364,75.15727494110321,91.38247774981764,79.6820337681874
209,2024-06-26,63.703603545408725,63.24430350307724,80.94487799690515,59.988066606522054,69.85732165403755,74.04022958388413,77.32201830476797,70.72108252880672,75.80977675970422,72.79838227773364,75.15727494110321,91.38247774981764
210,2024-07-01,73.76758324824455,63.703603545408725,63.24430350307724,80.94487799690515,59.988066606522054,69.85732165403755,74.04022958388413,77.32201830476797,70.72108252880672,75.80977675970422,72.79838227773364,75.15727494110321
211,2024-07-06,71.45647736139225,73.76758324824455,63.703603545408725,63.24430350307724,80.94487799690515,59.988066606522054,69.85732165403755,74.04022958388413,77.32201830476797,70.72108252880672,75.80977675970422,72.79838227773364
212,2024-07-11,78.32445371818316,71.45647736139225,73.76758324824455,63.703603545408725,63.24430350307724,80.94487799690515,59.988066606522054,69.85732165403755,74.04022958388413,77.32201830476797,70.72108252880672,75.80977675970422
213,2024-07-16,74.9630661613715,78.32445371818316,71.45647736139225,73.76758324824455,63.703603545408725,63.24430350307724,80.94487799690515,59.988066606522054,69.85732165403755,74.04022958388413,77.32201830476797,70.72108252880672
214,2024-07-21,81.94091408131635,74.9630661613715,78.32445371818316,71.45647736139225,73.76758324824455,63.703603545408725,63.24430350307724,80.94487799690515,59.988066606522054,69.85732165403755,74.04022958388413,77.32201830476797
215,2024-07-26,78.48987427456092,81.94091408131635,74.9630661613715,78.32445371818316,71.45647736139225,73.76758324824455,63.703603545408725,63.24430350307724,80.94487799690515,59.988066606522054,69.85732165403755,74.04022958388413
216,2024-08-01,71.1119168874951,77.57662114624375,83.87403556427793,79.13864883140874,78.70188525527398,73.59512653377367,64.36830502799874,62.75887330442949,67.5564562058026,80.53593557819372,63.30884010803521,66.77544155383175
217,2024-08-06,79.24557302599528,71.1119168874951,77.57662114624375,83.87403556427793,79.13864883140874,78.70188525527398,73.59512653377367,64.36830502799874,62.75887330442949,67.5564562058026,80.53593557819372,63.30884010803521
218,2024-08-11,78.4692997570477,79.24557302599528,71.1119168874951,77.57662114624375,83.87403556427793,79.13864883140874,78.70188525527398,73.59512653377367,64.36830502799874,62.75887330442949,67.5564562058026,80.53593557819372
219,2024-08-16,72.9879723920772,78.4692997570477,79.24557302599528,71.1119168874951,77.57662114624375,83.87403556427793,79.13864883140874,78.70188525527398,73.59512653377367,64.36830502799874,62.75887330442949,67.5564562058026
220,2024-08-21,74.34245300870619,72.9879723920772,78.4692997570477,79.24557302599528,71.1119168874951,77.57662114624375,83.87403556427793,79.13864883140874,78.70188525527398,73.59512653377367,64.36830502799874,62.75887330442949
221,2024-08-26,78.01782993651902,74.34245300870619,72.9879723920772,78.4692997570477,79.24557302599528,71.1119168874951,77.57662114624375,83.87403556427793,79.13864883140874,78.70188525527398,73.59512653377367,64.36830502799874
222,2024-09-01,78.24092619017618,78.92336124726955,73.16010171108579,72.63269745975954,81.040236003562,75.99858435652553,72.88351819807208,78.76119034826877,79.86211167970794,78.94535225595038,79.60428086721534,72.98002313594475
223,2024-09-06,78.53541636274183,78.24092619017618,78.92336124726955,73.16010171108579,72.63269745975954,81.040236003562,75.99858435652553,72.88351819807208,78.76119034826877,79.86211167970794,78.94535225595038,79.60428086721534
224,2024-09-11,73.67558875940298,78.53541636274183,78.24092619017618,78.92336124726955,73.16010171108579,72.63269745975954,81.040236003562,75.99858435652553,72.88351819807208,78.76119034826877,79.86211167970794,78.94535225595038
225,2024-09-16,67.84141425350194,73.67558875940298,78.53541636274183,78.24092619017618,78.92336124726955,73.16010171108579,72.63269745975954,81.040236003562,75.99858435652553,72.88351819807208,78.76119034826877,79.86211167970794
226,2024-09-21,70.88258293272045,67.84141425350194,73.67558875940298,78.53541636274183,78.24092619017618,78.92336124726955,73.16010171108579,72.63269745975954,81.040236003562,75.99858435652553,72.88351819807208,78.76119034826877
227,2024-09-26,60.69376744282682,70.88258293272045,67.84141425350194,73.67558875940298,78.53541636274183,78.24092619017618,78.92336124726955,73.16010171108579,72.63269745975954,81.040236003562,75.99858435652553,72.88351819807208
228,2024-10-01,70.97206201683653,60.69376744282682,70.88258293272045,67.84141425350194,73.67558875940298,78.53541636274183,78.24092619017618,78.92336124726955,73.16010171108579,72.63269745975954,81.040236003562,75.99858435652553
229,2024-10-06,61.039678377728045,70.97206201683653,60.69376744282682,70.88258293272045,67.84141425350194,73.67558875940298,78.53541636274183,78.24092619017618,78.92336124726955,73.16010171108579,72.63269745975954,81.040236003562
230,2024-10-11,61.57457278091007,61.039678377728045,70.97206201683653,60.69376744282682,70.88258293272045,67.84141425350194,73.67558875940298,78.53541636274183,78.24092619017618,78.92336124726955,73.16010171108579,72.63269745975954
231,2024-10-16,62.525203798312845,61.57457278091007,61.039678377728045,70.97206201683653,60.69376744282682,70.88258293272045,67.84141425350194,73.67558875940298,78.53541636274183,78.24092619017618,78.92336124726955,73.16010171108579
232,2024-10-21,55.91913406597783,62.525203798312845,61.57457278091007,61.039678377728045,70.97206201683653,60.69376744282682,70.88258293272045,67.84141425350194,73.67558875940298,78.53541636274183,78.24092619017618,78.92336124726955
233,2024-10-26,49.615535004531225,55.91913406597783,62.525203798312845,61.57457278091007,61.039678377728045,70.97206201683653,60.69376744282682,70.88258293272045,67.84141425350194,73.67558875940298,78.53541636274183,78.24092619017618
234,2024-11-01,47.95272893263973,49.19287708107005,54.936875677008395,63.38617117759211,62.68607995026905,60.383914468152966,72.41143434752347,62.91910041885587,70.99359678842019,67.49284908114042,72.92348603213803,76.74943346228852
235,2024-11-06,48.70208857983466,47.95272893263973,49.19287708107005,54.936875677008395,63.38617117759211,62.68607995026905,60.383914468152966,72.41143434752347,62.91910041885587,70.99359678842019,67.49284908114042,72.92348603213803
236,2024-11-11,45.161966555579724,48.70208857983466,47.95272893263973,49.19287708107005,54.936875677008395,63.38617117759211,62.68607995026905,60.383914468152966,72.41143434752347,62.91910041885587,70.99359678842019,67.49284908114042
237,2024-11-16,53.456675740272416,45.161966555579724,48.70208857983466,47.95272893263973,49.19287708107005,54.936875677008395,63.38617117759211,62.68607995026905,60.383914468152966,72.41143434752347,62.91910041885587,70.99359678842019
238,2024-11-21,52.41058448850565,53.456675740272416,45.161966555579724,48.70208857983466,47.95272893263973,49.19287708107005,54.936875677008395,63.38617117759211,62.68607995026905,60.383914468152966,72.41143434752347,62.91910041885587
239,2024-11-26,40.29660330729755,52.41058448850565,53.456675740272416,45.161966555579724,48.70208857983466,47.95272893263973,49.19287708107005,54.936875677008395,63.38617117759211,62.68607995026905,60.383914468152966,72.41143434752347
